,moverscore,number of Unique sentences,chapter-title,source
798,0.5492201059057977,5,The House of the Seven Gables.chapter 2,gradesaver
799,0.5536592404373583,10,The House of the Seven Gables.chapter 3,gradesaver
800,0.5619796412095963,10,The House of the Seven Gables.chapter 4,gradesaver
801,0.5649878286716563,12,The House of the Seven Gables.chapter 5,gradesaver
802,0.5618144389664368,9,The House of the Seven Gables.chapter 6,gradesaver
803,0.5712565438148034,12,The House of the Seven Gables.chapter 7,gradesaver
804,0.5721560126799909,12,The House of the Seven Gables.chapter 8,gradesaver
805,0.5457906536409116,4,The House of the Seven Gables.chapter 9,gradesaver
806,0.547635028907556,7,The House of the Seven Gables.chapter 10,gradesaver
807,0.5458569029172897,11,The House of the Seven Gables.chapter 11,gradesaver
808,0.5465753663270203,8,The House of the Seven Gables.chapter 12,gradesaver
809,0.559594247828993,17,The House of the Seven Gables.chapter 13,gradesaver
810,0.566499582260325,11,The House of the Seven Gables.chapter 14,gradesaver
811,0.5589918218662171,11,The House of the Seven Gables.chapter 15,gradesaver
812,0.5488457173530736,6,The House of the Seven Gables.chapter 16,gradesaver
813,0.5553926410248485,11,The House of the Seven Gables.chapter 17,gradesaver
814,0.5499975537974748,4,The House of the Seven Gables.chapter 18,gradesaver
815,0.5649829467904004,15,The House of the Seven Gables.chapter 19,gradesaver
816,0.5631978000289936,11,The House of the Seven Gables.chapter 20,gradesaver
817,0.550105908641844,10,The House of the Seven Gables.chapter 21,gradesaver
818,0.5424001539946446,22,The House of the Seven Gables.chapter 1,shmoop
819,0.5462736247205422,7,The House of the Seven Gables.chapter 2,shmoop
820,0.5471579988142932,15,The House of the Seven Gables.chapter 3,shmoop
821,0.5498792393246708,12,The House of the Seven Gables.chapter 4,shmoop
822,0.5522115604204192,16,The House of the Seven Gables.chapter 5,shmoop
823,0.5508501551260221,12,The House of the Seven Gables.chapter 6,shmoop
824,0.5533023160328454,15,The House of the Seven Gables.chapter 7,shmoop
825,0.5613126956760492,19,The House of the Seven Gables.chapter 8,shmoop
826,0.5447800227053687,7,The House of the Seven Gables.chapter 9,shmoop
827,0.5528188831131062,15,The House of the Seven Gables.chapter 10,shmoop
828,0.5475333060239074,13,The House of the Seven Gables.chapter 11,shmoop
829,0.5413313688582835,15,The House of the Seven Gables.chapter 12,shmoop
830,0.557028514429797,24,The House of the Seven Gables.chapter 13,shmoop
831,0.5548215295026515,15,The House of the Seven Gables.chapter 14,shmoop
832,0.5650174799761224,10,The House of the Seven Gables.chapter 15,shmoop
833,0.543043364802561,7,The House of the Seven Gables.chapter 16,shmoop
834,0.5383970852095862,17,The House of the Seven Gables.chapter 17,shmoop
835,0.5443533744632796,11,The House of the Seven Gables.chapter 18,shmoop
836,0.5527631321695399,14,The House of the Seven Gables.chapter 19,shmoop
837,0.5525890025825353,11,The House of the Seven Gables.chapter 20,shmoop
838,0.5468630824997343,10,The House of the Seven Gables.chapter 21,shmoop
839,0.5616681843778589,8,The House of the Seven Gables.chapter 1,cliffnotes
840,0.5629279025209077,3,The House of the Seven Gables.chapter 17,cliffnotes
841,0.5497579291121997,7,The House of the Seven Gables.chapter 18,cliffnotes
842,0.5535701415223957,9,The House of the Seven Gables.chapter 21,cliffnotes
843,0.5505050596092992,9,The House of the Seven Gables.chapter 1,sparknotes
844,0.5501905257714204,8,The House of the Seven Gables.chapter 2,sparknotes
845,0.5519159522523855,13,The House of the Seven Gables.chapter 3,sparknotes
846,0.5651817869976474,11,The House of the Seven Gables.chapter 4,sparknotes
847,0.5665875269139367,13,The House of the Seven Gables.chapter 5,sparknotes
848,0.5600682419280374,14,The House of the Seven Gables.chapter 6,sparknotes
849,0.5669765442054855,15,The House of the Seven Gables.chapter 7,sparknotes
850,0.5620951433716307,18,The House of the Seven Gables.chapter 8,sparknotes
851,0.5483315310036115,7,The House of the Seven Gables.chapter 9,sparknotes
852,0.5564141927831718,16,The House of the Seven Gables.chapter 10,sparknotes
853,0.5561580380360007,13,The House of the Seven Gables.chapter 11,sparknotes
854,0.5463781688985412,13,The House of the Seven Gables.chapter 12,sparknotes
855,0.5592674205012527,23,The House of the Seven Gables.chapter 13,sparknotes
856,0.5640647193686386,13,The House of the Seven Gables.chapter 14,sparknotes
857,0.556994052467148,13,The House of the Seven Gables.chapter 15,sparknotes
858,0.5567763667914635,8,The House of the Seven Gables.chapter 16,sparknotes
859,0.5515147850099894,4,The House of the Seven Gables.chapter 17,sparknotes
860,0.5499277986471549,7,The House of the Seven Gables.chapter 18,sparknotes
861,0.5568141934482727,23,Vanity Fair.chapters 1-4,cliffnotes
862,0.5607797780145192,24,Vanity Fair.chapters 64-67,cliffnotes
863,0.552078225797321,20,Vanity Fair.chapters 1-4,novelguide
864,0.5557743233323996,28,Vanity Fair.chapters 64-67,novelguide
865,0.5551684599627912,20,Little Women.part 1.chapter 1,sparknotes
866,0.5683183156119129,8,Little Women.part 1.chapter 2,sparknotes
867,0.56579819189985,14,Little Women.part 1.chapter 3,sparknotes
868,0.5591243953412175,9,Little Women.part 1.chapter 4,sparknotes
869,0.5746267151823471,12,Little Women.part 1.chapter 5,sparknotes
870,0.5685350185818311,9,Little Women.part 1.chapter 6,sparknotes
871,0.5847004535098264,9,Little Women.part 1.chapter 7,sparknotes
872,0.5816057034817171,14,Little Women.part 1.chapter 8,sparknotes
873,0.5624333191520621,11,Little Women.part 1.chapter 9,sparknotes
874,0.5679051856161323,8,Little Women.part 1.chapter 10,sparknotes
875,0.5636637782512227,5,Little Women.part 1.chapter 11,sparknotes
876,0.5632329022356872,10,Little Women.part 1.chapter 12,sparknotes
877,0.5584511159591509,11,Little Women.part 1.chapter 13,sparknotes
878,0.5589942110003051,11,Little Women.part 1.chapter 14,sparknotes
879,0.5683327050926541,7,Little Women.part 1.chapter 15,sparknotes
880,0.5465343462951328,2,Little Women.part 1.chapter 16,sparknotes
881,0.5667010161565339,10,Little Women.part 1.chapter 17,sparknotes
882,0.5642238977911941,9,Little Women.part 1.chapter 18,sparknotes
883,0.5878539802343823,8,Little Women.part 1.chapter 19,sparknotes
884,0.5839191223406086,11,Little Women.part 1.chapter 20,sparknotes
885,0.5830454079914952,9,Little Women.part 1.chapter 21,sparknotes
886,0.5658948305867526,4,Little Women.part 1.chapter 22,sparknotes
887,0.5753354430048095,13,Little Women.part 1.chapter 23,sparknotes
888,0.5615693129283523,9,Little Women.part 2.chapter 24,sparknotes
889,0.5556088445994254,6,Little Women.part 2.chapter 25,sparknotes
890,0.5631153964681863,12,Little Women.part 2.chapter 26,sparknotes
891,0.5717976674809859,10,Little Women.part 2.chapter 27,sparknotes
892,0.5710960595594144,9,Little Women.part 2.chapter 28,sparknotes
893,0.5623496292248668,9,Little Women.part 2.chapter 29,sparknotes
894,0.563521576334145,9,Little Women.part 2.chapter 30,sparknotes
895,0.5792750255845283,7,Little Women.part 2.chapter 31,sparknotes
896,0.5909637644762941,6,Little Women.part 2.chapter 32,sparknotes
897,0.5529997918014069,11,Little Women.part 2.chapter 33,sparknotes
898,0.5587888296080546,7,Little Women.part 2.chapter 34,sparknotes
899,0.5672473020872094,8,Little Women.part 2.chapter 35,sparknotes
900,0.570134067414499,6,Little Women.part 2.chapter 36,sparknotes
901,0.5568934212547176,8,Little Women.part 2.chapter 37,sparknotes
902,0.5644897677484227,7,Little Women.part 2.chapter 38,sparknotes
903,0.5705381162936787,8,Little Women.part 2.chapter 39,sparknotes
904,0.5535797743897951,6,Little Women.part 2.chapter 40,sparknotes
905,0.5729862854213517,9,Little Women.part 2.chapter 41,sparknotes
906,0.566628068459848,7,Little Women.part 2.chapter 42,sparknotes
907,0.5592571448261879,10,Little Women.part 2.chapter 43,sparknotes
908,0.5572334389033848,3,Little Women.part 2.chapter 44,sparknotes
909,0.5574645801484174,7,Little Women.part 2.chapter 45,sparknotes
910,0.57832320110589,7,Little Women.part 2.chapter 46,sparknotes
911,0.5615974306615505,13,Little Women.part 2.chapter 47,sparknotes
912,0.564642523227159,6,Little Women.part 1.chapter 1,novelguide
913,0.5545416086300138,9,Little Women.part 1.chapter 2,novelguide
914,0.5527922619800594,12,Little Women.part 1.chapter 3,novelguide
915,0.5649845495332666,6,Little Women.part 1.chapter 4,novelguide
916,0.5703479551239811,6,Little Women.part 1.chapter 5,novelguide
917,0.5574343181614794,5,Little Women.part 1.chapter 6,novelguide
918,0.5670655113430471,10,Little Women.part 1.chapter 7,novelguide
919,0.5737083106599019,17,Little Women.part 1.chapter 8,novelguide
920,0.5644440661576311,11,Little Women.part 1.chapter 9,novelguide
921,0.5479646581856921,6,Little Women.part 1.chapter 10,novelguide
922,0.5476764877802359,10,Little Women.part 1.chapter 11,novelguide
923,0.551298605694217,11,Little Women.part 1.chapter 12,novelguide
924,0.5482243032413981,13,Little Women.part 1.chapter 14,novelguide
925,0.544642838056608,17,Little Women.part 1.chapter 15,novelguide
926,0.5393211288707512,6,Little Women.part 1.chapter 16,novelguide
927,0.5559192065737399,9,Little Women.part 1.chapter 17,novelguide
928,0.5422965742883746,12,Little Women.part 1.chapter 18,novelguide
929,0.5591557740325797,7,Little Women.part 2.chapter 25,novelguide
930,0.565511528897618,5,Little Women.part 2.chapter 26,novelguide
931,0.5728646157084678,10,Little Women.part 2.chapter 27,novelguide
932,0.5529051597167002,12,Little Women.part 2.chapter 28,novelguide
933,0.5478673672500852,10,Little Women.part 2.chapter 29,novelguide
934,0.554817160358198,9,Little Women.part 2.chapter 30,novelguide
935,0.578024696731452,6,Little Women.part 2.chapter 31,novelguide
936,0.5812020109296137,6,Little Women.part 2.chapter 32,novelguide
937,0.563457062397492,6,Little Women.part 2.chapter 33,novelguide
938,0.5472764818185254,13,Little Women.part 2.chapter 34,novelguide
939,0.5549084538373779,12,Little Women.part 2.chapter 35,novelguide
940,0.5561218909178903,8,Little Women.part 2.chapter 36,novelguide
941,0.5466602362466064,5,Little Women.part 2.chapter 37,novelguide
942,0.5543293313636722,10,Little Women.part 2.chapter 38,novelguide
943,0.5499669887849319,9,Little Women.part 2.chapter 39,novelguide
944,0.5497769156520982,7,Little Women.part 2.chapter 40,novelguide
945,0.5620255867980243,8,Little Women.part 1.chapter 1,thebestnotes
946,0.5590803105557094,11,Little Women.part 1.chapter 2,thebestnotes
947,0.5591874399503567,13,Little Women.part 1.chapter 3,thebestnotes
948,0.5495724366285062,18,Little Women.part 1.chapter 4,thebestnotes
949,0.5598566388211115,15,Little Women.part 1.chapter 5,thebestnotes
950,0.5540279032758593,14,Little Women.part 1.chapter 6,thebestnotes
951,0.5654458007837387,13,Little Women.part 1.chapter 7,thebestnotes
952,0.5774255302457707,13,Little Women.part 1.chapter 8,thebestnotes
953,0.5581806691577617,9,Little Women.part 1.chapter 9,thebestnotes
954,0.5481069768833589,9,Little Women.part 1.chapter 10,thebestnotes
955,0.55552103238216,9,Little Women.part 1.chapter 11,thebestnotes
956,0.5607773508439552,4,Little Women.part 1.chapter 12,thebestnotes
957,0.5624564120453912,9,Little Women.part 1.chapter 13,thebestnotes
958,0.5604400632253936,6,Little Women.part 1.chapter 14,thebestnotes
959,0.582693773741414,5,Little Women.part 1.chapter 15,thebestnotes
960,0.5431428876323932,3,Little Women.part 1.chapter 16,thebestnotes
961,0.5633545187681299,6,Little Women.part 1.chapter 17,thebestnotes
962,0.5649795128627079,6,Little Women.part 1.chapter 18,thebestnotes
963,0.5725886390536944,6,Little Women.part 1.chapter 20,thebestnotes
964,0.5687958375402442,9,Little Women.part 1.chapter 21,thebestnotes
965,0.5607866526719365,5,Little Women.part 1.chapter 22,thebestnotes
966,0.5665684453012091,10,Little Women.part 1.chapter 23,thebestnotes
967,0.5659529916235443,11,Little Women.part 2.chapter 24,thebestnotes
968,0.5577102243315981,4,Little Women.part 2.chapter 25,thebestnotes
969,0.5572930964320216,8,Little Women.part 2.chapter 26,thebestnotes
970,0.5685702704145595,8,Little Women.part 2.chapter 27,thebestnotes
971,0.564704044374736,15,Little Women.part 2.chapter 28,thebestnotes
972,0.557463738160008,13,Little Women.part 2.chapter 29,thebestnotes
973,0.5637725902799057,10,Little Women.part 2.chapter 30,thebestnotes
974,0.5738423035087994,8,Little Women.part 2.chapter 31,thebestnotes
975,0.5808627319221272,6,Little Women.part 2.chapter 32,thebestnotes
976,0.5587798313639099,10,Little Women.part 2.chapter 33,thebestnotes
977,0.5523299409126073,15,Little Women.part 2.chapter 34,thebestnotes
978,0.5620736687075502,5,Little Women.part 2.chapter 35,thebestnotes
979,0.5659730238219599,5,Little Women.part 2.chapter 36,thebestnotes
980,0.552097667532198,7,Little Women.part 2.chapter 37,thebestnotes
981,0.5609025854759855,10,Little Women.part 2.chapter 38,thebestnotes
982,0.5600156486295481,4,Little Women.part 2.chapter 39,thebestnotes
983,0.549785951859584,4,Little Women.part 2.chapter 40,thebestnotes
984,0.5661964161942524,13,Little Women.part 2.chapter 41,thebestnotes
985,0.5665639633889977,10,Little Women.part 2.chapter 42,thebestnotes
986,0.559918943836993,8,Little Women.part 2.chapter 43,thebestnotes
987,0.5563209518600783,4,Little Women.part 2.chapter 44,thebestnotes
988,0.5642647721305952,5,Little Women.part 2.chapter 45,thebestnotes
989,0.5705141009605561,10,Little Women.part 2.chapter 46,thebestnotes
990,0.5578981370130842,8,Little Women.part 2.chapter 47,thebestnotes
991,0.5514675842637139,19,Little Women.part 1.chapter 1,gradesaver
992,0.5641784404918488,10,Little Women.part 1.chapter 2,gradesaver
993,0.5685503876537935,11,Little Women.part 1.chapter 3,gradesaver
994,0.5555326463200985,19,Little Women.part 1.chapter 4,gradesaver
995,0.5713493857251626,13,Little Women.part 1.chapter 5,gradesaver
996,0.573274787749069,8,Little Women.part 1.chapter 6,gradesaver
997,0.5826383123239965,7,Little Women.part 1.chapter 7,gradesaver
998,0.5841851927624613,10,Little Women.part 1.chapter 8,gradesaver
999,0.5657851136393445,17,Little Women.part 1.chapter 9,gradesaver
1000,0.5658474991369697,7,Little Women.part 1.chapter 10,gradesaver
1001,0.5564567947956487,13,Little Women.part 1.chapter 11,gradesaver
1002,0.5564829722229347,18,Little Women.part 1.chapter 12,gradesaver
1003,0.5664206262163318,12,Little Women.part 1.chapter 13,gradesaver
1004,0.5646664340275815,12,Little Women.part 1.chapter 14,gradesaver
1005,0.5571100272609031,10,Little Women.part 1.chapter 15,gradesaver
1006,0.5460697161699914,8,Little Women.part 1.chapter 16,gradesaver
1007,0.5634940070801733,14,Little Women.part 1.chapter 17,gradesaver
1008,0.5582905420667865,11,Little Women.part 1.chapter 18,gradesaver
1009,0.5850998871172507,10,Little Women.part 1.chapter 19,gradesaver
1010,0.5694418084814555,11,Little Women.part 1.chapter 20,gradesaver
1011,0.5745966050421012,15,Little Women.part 1.chapter 21,gradesaver
1012,0.5504207201924798,10,Little Women.part 1.chapter 22,gradesaver
1013,0.5690200907738345,17,Little Women.part 1.chapter 23,gradesaver
1014,0.5617638625960018,10,Little Women.part 2.chapter 24,gradesaver
1015,0.5556506861768622,10,Little Women.part 2.chapter 25,gradesaver
1016,0.5632001532825782,9,Little Women.part 2.chapter 26,gradesaver
1017,0.565722605597536,10,Little Women.part 2.chapter 27,gradesaver
1018,0.5654166911442255,12,Little Women.part 2.chapter 28,gradesaver
1019,0.5636050060698481,9,Little Women.part 2.chapter 29,gradesaver
1020,0.5586137732420328,17,Little Women.part 2.chapter 30,gradesaver
1021,0.5565049661016902,14,Little Women.part 2.chapter 31,gradesaver
1022,0.5789993758096419,15,Little Women.part 2.chapter 32,gradesaver
1023,0.5545757690899739,10,Little Women.part 2.chapter 33,gradesaver
1024,0.5514967537247899,20,Little Women.part 2.chapter 34,gradesaver
1025,0.5625738833481528,13,Little Women.part 2.chapter 35,gradesaver
1026,0.5643864239010484,8,Little Women.part 2.chapter 36,gradesaver
1027,0.5557080109923893,11,Little Women.part 2.chapter 37,gradesaver
1028,0.5629683250969862,8,Little Women.part 2.chapter 38,gradesaver
1029,0.5592570869990743,14,Little Women.part 2.chapter 39,gradesaver
1030,0.5547207672888114,9,Little Women.part 2.chapter 40,gradesaver
1031,0.5638874877584187,19,Little Women.part 2.chapter 41,gradesaver
1032,0.5649476747672451,9,Little Women.part 2.chapter 42,gradesaver
1033,0.5532489759186479,12,Little Women.part 2.chapter 43,gradesaver
1034,0.5497903870446312,4,Little Women.part 2.chapter 44,gradesaver
1035,0.5549010441170937,7,Little Women.part 2.chapter 45,gradesaver
1036,0.5615478542952466,13,Little Women.part 2.chapter 46,gradesaver
1037,0.5563907575974664,15,Little Women.part 2.chapter 47,gradesaver
1038,0.5484253544519239,20,Little Women.part 1.chapter 1,shmoop
1039,0.5421746553562439,12,Little Women.part 1.chapter 2,shmoop
1040,0.5505565896340445,11,Little Women.part 1.chapter 3,shmoop
1041,0.5498813510119811,20,Little Women.part 1.chapter 4,shmoop
1042,0.5620336289873605,16,Little Women.part 1.chapter 5,shmoop
1043,0.5556877220129758,9,Little Women.part 1.chapter 6,shmoop
1044,0.5610477434724712,8,Little Women.part 1.chapter 7,shmoop
1045,0.5631714175454429,11,Little Women.part 1.chapter 8,shmoop
1046,0.5551051304607697,20,Little Women.part 1.chapter 9,shmoop
1047,0.5357568200999047,8,Little Women.part 1.chapter 10,shmoop
1048,0.5458398891102022,14,Little Women.part 1.chapter 11,shmoop
1049,0.540563914725371,17,Little Women.part 1.chapter 12,shmoop
1050,0.5546332943033058,12,Little Women.part 1.chapter 13,shmoop
1051,0.5500813314515395,14,Little Women.part 1.chapter 14,shmoop
1052,0.5517389147487287,11,Little Women.part 1.chapter 15,shmoop
1053,0.5401512659493309,7,Little Women.part 1.chapter 16,shmoop
1054,0.5559790268713506,13,Little Women.part 1.chapter 17,shmoop
1055,0.553014092476738,12,Little Women.part 1.chapter 18,shmoop
1056,0.5700764287577375,12,Little Women.part 1.chapter 19,shmoop
1057,0.5575956875579765,11,Little Women.part 1.chapter 20,shmoop
1058,0.5690550786204303,13,Little Women.part 1.chapter 21,shmoop
1059,0.5524107357861457,11,Little Women.part 1.chapter 22,shmoop
1060,0.5573772058521563,19,Little Women.part 1.chapter 23,shmoop
1061,0.5484154158389338,11,Little Women.part 2.chapter 24,shmoop
1062,0.5536672259063726,10,Little Women.part 2.chapter 25,shmoop
1063,0.5486823513132946,8,Little Women.part 2.chapter 26,shmoop
1064,0.5583510820913569,10,Little Women.part 2.chapter 27,shmoop
1065,0.5487643109993666,16,Little Women.part 2.chapter 28,shmoop
1066,0.5537191917830884,9,Little Women.part 2.chapter 29,shmoop
1067,0.5554915834269483,15,Little Women.part 2.chapter 30,shmoop
1068,0.5412410792243916,17,Little Women.part 2.chapter 31,shmoop
1069,0.558689402853715,14,Little Women.part 2.chapter 32,shmoop
1070,0.5434648096350687,10,Little Women.part 2.chapter 33,shmoop
1071,0.5492854259879671,20,Little Women.part 2.chapter 34,shmoop
1072,0.5502817787069929,13,Little Women.part 2.chapter 35,shmoop
1073,0.5529237424074339,6,Little Women.part 2.chapter 36,shmoop
1074,0.5433496188053781,12,Little Women.part 2.chapter 37,shmoop
1075,0.5495908163199263,11,Little Women.part 2.chapter 38,shmoop
1076,0.5471322693468179,14,Little Women.part 2.chapter 39,shmoop
1077,0.5505637093643664,8,Little Women.part 2.chapter 40,shmoop
1078,0.5537906927832773,19,Little Women.part 2.chapter 41,shmoop
1079,0.5555109838523612,9,Little Women.part 2.chapter 42,shmoop
1080,0.5467242057734261,11,Little Women.part 2.chapter 43,shmoop
1081,0.5405992488757634,4,Little Women.part 2.chapter 44,shmoop
1082,0.5480078902500085,7,Little Women.part 2.chapter 45,shmoop
1083,0.5503734470936558,16,Little Women.part 2.chapter 46,shmoop
1084,0.549352627825622,15,Little Women.part 2.chapter 47,shmoop
1085,0.5438720414737204,11,Babbitt.chapter 3,shmoop
1086,0.5446087408561342,9,Babbitt.chapter 4,shmoop
1087,0.5459398240558158,14,Babbitt.chapter 5,shmoop
1088,0.5416263517874177,10,Babbitt.chapter 10,shmoop
1089,0.539847542219692,7,Babbitt.chapter 13,shmoop
1090,0.5601338956924904,12,Babbitt.chapter 15,shmoop
1091,0.5552633252553129,12,Babbitt.chapter 18,shmoop
1092,0.5334420834698481,4,Babbitt.chapter 21,shmoop
1093,0.5481866323659108,11,Babbitt.chapter 24,shmoop
1094,0.5498957494640809,14,Babbitt.chapter 29,shmoop
1095,0.5570790137180139,18,Babbitt.chapter 32,shmoop
1096,0.5554325650159113,12,Babbitt.chapter 5,cliffnotes
1097,0.5579475552652045,25,Babbitt.chapters 6-7,cliffnotes
1098,0.5558928314133925,7,Babbitt.chapter 10,cliffnotes
1099,0.5542895461444656,14,Babbitt.chapter 15,cliffnotes
1100,0.5554942970051701,13,Babbitt.chapter 18,cliffnotes
1101,0.5439639478306698,3,Babbitt.chapter 21,cliffnotes
1102,0.5646918452662671,10,Babbitt.chapter 24,cliffnotes
1103,0.5527688102844323,15,Babbitt.chapter 29,cliffnotes
1104,0.5580673736227811,19,Babbitt.chapter 32,cliffnotes
1105,0.5459726761179623,19,Babbitt.chapters 1-2,sparknotes
1106,0.5508788647787862,10,Babbitt.chapter 3,sparknotes
1107,0.546941651846197,13,Babbitt.chapter 4,sparknotes
1108,0.5499141266381773,11,Babbitt.chapter 5,sparknotes
1109,0.5574981047763513,25,Babbitt.chapters 6-7,sparknotes
1110,0.5589029162121154,6,Babbitt.chapter 13,sparknotes
1111,0.5411745145749106,23,Babbitt.chapters 1-2,novelguide
1112,0.5377268811327424,22,Sons and Lovers.part 1.chapter 1,shmoop
1113,0.5459303110368161,18,Sons and Lovers.part 1.chapter 2,shmoop
1114,0.5525799406517139,19,Sons and Lovers.part 1.chapter 3,shmoop
1115,0.5484777645446386,24,Sons and Lovers.part 1.chapter 4,shmoop
1116,0.5483666779745539,25,Sons and Lovers.part 1.chapter 5,shmoop
1117,0.5413549930692881,18,Sons and Lovers.part 1.chapter 6,shmoop
1118,0.548004791934393,21,Sons and Lovers.part 2.chapter 7,shmoop
1119,0.5478439389178479,14,Sons and Lovers.part 2.chapter 8,shmoop
1120,0.5494759831336536,22,Sons and Lovers.part 2.chapter 9,shmoop
1121,0.5475976793481377,19,Sons and Lovers.part 2.chapter 10,shmoop
1122,0.5491199339399502,17,Sons and Lovers.part 2.chapter 11,shmoop
1123,0.5538317066979666,27,Sons and Lovers.part 2.chapter 12,shmoop
1124,0.553891203283174,23,Sons and Lovers.part 2.chapter 13,shmoop
1125,0.5541010036861234,17,Sons and Lovers.part 2.chapter 14,shmoop
1126,0.5578897915146147,11,Sons and Lovers.part 2.chapter 15,shmoop
1127,0.5493954967543343,18,Sons and Lovers.part 1.chapter 1,sparknotes
1128,0.5681770749702268,14,Sons and Lovers.part 1.chapter 2,sparknotes
1129,0.5728281189887171,16,Sons and Lovers.part 1.chapter 3,sparknotes
1130,0.5590192193792175,20,Sons and Lovers.part 1.chapter 4,sparknotes
1131,0.570295316073953,24,Sons and Lovers.part 1.chapter 5,sparknotes
1132,0.5700381913720325,15,Sons and Lovers.part 1.chapter 6,sparknotes
1133,0.5670074512550396,22,Sons and Lovers.part 2.chapter 7,sparknotes
1134,0.5717911977021414,16,Sons and Lovers.part 2.chapter 8,sparknotes
1135,0.5694908383157353,21,Sons and Lovers.part 2.chapter 9,sparknotes
1136,0.5675322527404283,16,Sons and Lovers.part 2.chapter 10,sparknotes
1137,0.5710599160363011,15,Sons and Lovers.part 2.chapter 11,sparknotes
1138,0.5705443947152455,23,Sons and Lovers.part 2.chapter 12,sparknotes
1139,0.5794577550769102,20,Sons and Lovers.part 2.chapter 13,sparknotes
1140,0.5805562748854072,13,Sons and Lovers.part 2.chapter 14,sparknotes
1141,0.5801407109348659,13,Sons and Lovers.part 2.chapter 15,sparknotes
1142,0.5478328603775834,5,A Tale of Two Cities.book 1.chapter 1,gradesaver
1143,0.5632794633500375,7,A Tale of Two Cities.book 1.chapter 2,gradesaver
1144,0.55000544703559,2,A Tale of Two Cities.book 1.chapter 3,gradesaver
1145,0.5542105149171771,6,A Tale of Two Cities.book 1.chapter 4,gradesaver
1146,0.553090798407821,10,A Tale of Two Cities.book 1.chapter 5,gradesaver
1147,0.5708425994706603,9,A Tale of Two Cities.book 1.chapter 6,gradesaver
1148,0.5487798238172823,7,A Tale of Two Cities.book 2.chapter 1,gradesaver
1149,0.5574658759087302,6,A Tale of Two Cities.book 2.chapter 2,gradesaver
1150,0.5534475105917406,7,A Tale of Two Cities.book 2.chapter 3,gradesaver
1151,0.5671912299785155,5,A Tale of Two Cities.book 2.chapter 4,gradesaver
1152,0.5520301681393117,5,A Tale of Two Cities.book 2.chapter 5,gradesaver
1153,0.55503589698801,10,A Tale of Two Cities.book 2.chapter 6,gradesaver
1154,0.5596832777591887,9,A Tale of Two Cities.book 2.chapter 7,gradesaver
1155,0.5758911789276195,5,A Tale of Two Cities.book 2.chapter 8,gradesaver
1156,0.5555239595513168,11,A Tale of Two Cities.book 2.chapter 9,gradesaver
1157,0.5758902589178392,8,A Tale of Two Cities.book 2.chapter 10,gradesaver
1158,0.5623671062489815,5,A Tale of Two Cities.book 2.chapter 11,gradesaver
1159,0.5579556665526773,6,A Tale of Two Cities.book 2.chapter 12,gradesaver
1160,0.5571899211625574,5,A Tale of Two Cities.book 2.chapter 13,gradesaver
1161,0.569769707138212,8,A Tale of Two Cities.book 2.chapter 14,gradesaver
1162,0.5576625589091813,11,A Tale of Two Cities.book 2.chapter 15,gradesaver
1163,0.5654946562785624,7,A Tale of Two Cities.book 2.chapter 16,gradesaver
1164,0.5634489778473812,5,A Tale of Two Cities.book 2.chapter 17,gradesaver
1165,0.5545779424447876,4,A Tale of Two Cities.book 2.chapter 18,gradesaver
1166,0.5637501685865206,4,A Tale of Two Cities.book 2.chapter 19,gradesaver
1167,0.5820535111311548,5,A Tale of Two Cities.book 2.chapter 20,gradesaver
1168,0.5626084412342003,9,A Tale of Two Cities.book 2.chapter 21,gradesaver
1169,0.5579816458259139,6,A Tale of Two Cities.book 2.chapter 22,gradesaver
1170,0.5448326977382267,9,A Tale of Two Cities.book 2.chapter 23,gradesaver
1171,0.5638503320036797,9,A Tale of Two Cities.book 2.chapter 24,gradesaver
1172,0.562802257968207,7,A Tale of Two Cities.book 3.chapter 1,gradesaver
1173,0.5734013491789662,5,A Tale of Two Cities.book 3.chapter 2,gradesaver
1174,0.5713792851109959,8,A Tale of Two Cities.book 3.chapter 3,gradesaver
1175,0.5514900488152538,5,A Tale of Two Cities.book 3.chapter 4,gradesaver
1176,0.55596355053028,10,A Tale of Two Cities.book 3.chapter 5,gradesaver
1177,0.5497914276176329,6,A Tale of Two Cities.book 3.chapter 6,gradesaver
1178,0.5475570084706695,3,A Tale of Two Cities.book 3.chapter 7,gradesaver
1179,0.5175817896281952,5,A Tale of Two Cities.book 1.chapter 1,shmoop
1180,0.530442023127184,8,A Tale of Two Cities.book 1.chapter 2,shmoop
1181,0.5189028652150858,3,A Tale of Two Cities.book 1.chapter 3,shmoop
1182,0.5357547807600702,9,A Tale of Two Cities.book 1.chapter 4,shmoop
1183,0.534633155172622,14,A Tale of Two Cities.book 1.chapter 5,shmoop
1184,0.5392417852372282,18,A Tale of Two Cities.book 1.chapter 6,shmoop
1185,0.5293888850407286,8,A Tale of Two Cities.book 2.chapter 1,shmoop
1186,0.5250514597424394,12,A Tale of Two Cities.book 2.chapter 2,shmoop
1187,0.5272893405685501,19,A Tale of Two Cities.book 2.chapter 3,shmoop
1188,0.538292280856291,13,A Tale of Two Cities.book 2.chapter 4,shmoop
1189,0.5269620969728576,11,A Tale of Two Cities.book 2.chapter 5,shmoop
1190,0.5291580592084613,17,A Tale of Two Cities.book 2.chapter 6,shmoop
1191,0.5378579932568082,21,A Tale of Two Cities.book 2.chapter 7,shmoop
1192,0.5346564726852292,11,A Tale of Two Cities.book 2.chapter 8,shmoop
