,rouge-2n,number of Unique sentences,chapter-title,source
5000,0.03860002669148167,5,northanger-abbey-chapter-1,sparknotes
5001,0.05318597000548263,8,northanger-abbey-chapter-2,sparknotes
5002,0.057874511722246634,9,northanger-abbey-chapter-3,sparknotes
5003,0.07232892836609994,6,northanger-abbey-chapter-4,sparknotes
5004,0.07440292305587376,3,northanger-abbey-chapter-5,sparknotes
5005,0.055494150357418615,9,northanger-abbey-chapter-6,sparknotes
5006,0.09164152855322982,7,northanger-abbey-chapter-7,sparknotes
5007,0.06422846583135997,7,northanger-abbey-chapter-8,sparknotes
5008,0.05822753636820391,8,northanger-abbey-chapter-9,sparknotes
5009,0.07914771946449779,14,northanger-abbey-chapter-10,sparknotes
5010,0.0813446526740997,7,northanger-abbey-chapter-11,sparknotes
5011,0.1030797108333582,7,northanger-abbey-chapter-12,sparknotes
5012,0.06636214713420412,11,northanger-abbey-chapter-13,sparknotes
5013,0.0710531001270355,8,northanger-abbey-chapter-14,sparknotes
5014,0.09422189283408314,8,northanger-abbey-chapter-15,sparknotes
5015,0.0674143402688003,5,northanger-abbey-chapter-16,sparknotes
5016,0.11041411413315266,14,my-antonia-book-1-chapter-1,shmoop
5017,0.09190563013688716,19,my-antonia-book-1-chapter-2,shmoop
5018,0.06558556285600212,7,my-antonia-book-1-chapter-3,shmoop
5019,0.04643432824760259,5,my-antonia-book-1-chapter-4,shmoop
5020,0.08133941537347808,9,my-antonia-book-1-chapter-5,shmoop
5021,0.06707147910397285,7,my-antonia-book-1-chapter-6,shmoop
5022,0.06621876025854427,11,my-antonia-book-1-chapter-7,shmoop
5023,0.05959440062307411,12,my-antonia-book-1-chapter-8,shmoop
5024,0.07493403961356315,16,my-antonia-book-1-chapter-9,shmoop
5025,0.05961634257867897,11,my-antonia-book-1-chapter-10,shmoop
5026,0.059843915255829466,7,my-antonia-book-1-chapter-11,shmoop
5027,0.0784459200682546,5,my-antonia-book-1-chapter-12,shmoop
5028,0.055659239473317135,15,my-antonia-book-1-chapter-13,shmoop
5029,0.062903195159179,15,my-antonia-book-1-chapter-14,shmoop
5030,0.06613846863776687,23,my-antonia-book-1-chapter-15,shmoop
5031,0.07869658070384397,7,my-antonia-book-1-chapter-16,shmoop
5032,0.05163893722119717,6,my-antonia-book-1-chapter-17,shmoop
5033,0.11271379960072314,31,my-antonia-book-1-chapter-18,shmoop
5034,0.08001343017288173,8,my-antonia-book-1-chapter-19,shmoop
5035,0.07505330725601361,8,my-antonia-book-2-chapter-1,shmoop
5036,0.04622672935029148,7,my-antonia-book-2-chapter-2,shmoop
5037,0.08616133481805617,6,my-antonia-book-2-chapter-3,shmoop
5038,0.044917463326927726,9,my-antonia-book-2-chapter-4,shmoop
5039,0.05587980873508578,5,my-antonia-book-2-chapter-5,shmoop
5040,0.03191945787115054,5,my-antonia-book-2-chapter-6,shmoop
5041,0.07990733471782611,20,my-antonia-book-2-chapter-7,shmoop
5042,0.04719817060068447,6,my-antonia-book-2-chapter-8,shmoop
5043,0.033942586389200946,6,my-antonia-book-2-chapter-9,shmoop
5044,0.10273900822112933,13,my-antonia-book-2-chapter-10,shmoop
5045,0.04043434432602874,7,my-antonia-book-2-chapter-11,shmoop
5046,0.08945128492991464,33,my-antonia-book-2-chapter-12,shmoop
5047,0.07710750168104036,15,my-antonia-book-2-chapter-13,shmoop
5048,0.08441011068398127,38,my-antonia-book-2-chapter-14,shmoop
5049,0.05045985550929939,15,my-antonia-book-2-chapter-15,shmoop
