,rouge-l,number of Unique sentences,chapter-title,source
4245,0.19119469360068342,7,Northanger Abbey.chapter vii,gradesaver
4246,0.19191788474443444,6,Northanger Abbey.chapter ix,gradesaver
4247,0.20911518505756183,11,Northanger Abbey.chapter x,gradesaver
4248,0.23241935217402768,7,Northanger Abbey.chapter xi,gradesaver
4249,0.22571326506647096,5,Northanger Abbey.chapter xii,gradesaver
4250,0.20900896695644022,7,Northanger Abbey.chapter xiii,gradesaver
4251,0.2095975349561187,9,Northanger Abbey.chapter xiv,gradesaver
4252,0.18419603830003758,6,Northanger Abbey.chapter xv,gradesaver
4253,0.198990792799092,7,Northanger Abbey.chapter viii,gradesaver
4254,0.227406962882892,3,Northanger Abbey.chapter xvi,gradesaver
4255,0.16118636939887518,5,Northanger Abbey.chapter i,sparknotes
4256,0.16840462584277982,8,Northanger Abbey.chapter ii,sparknotes
4257,0.17737768235198462,8,Northanger Abbey.chapter iii,sparknotes
4258,0.19203051191931667,5,Northanger Abbey.chapter iv,sparknotes
4259,0.21309583582307373,7,Northanger Abbey.chapter v,sparknotes
4260,0.1585825351746939,7,Northanger Abbey.chapter vi,sparknotes
4261,0.20034045925089652,7,Northanger Abbey.chapter vii,sparknotes
4262,0.16684498583309815,7,Northanger Abbey.chapter viii,sparknotes
4263,0.19175047317372754,6,Northanger Abbey.chapter ix,sparknotes
4264,0.2037818590092122,13,Northanger Abbey.chapter x,sparknotes
4265,0.22406076194049696,8,Northanger Abbey.chapter xi,sparknotes
4266,0.21239127344561598,8,Northanger Abbey.chapter xii,sparknotes
4267,0.19834699332885497,7,Northanger Abbey.chapter xiii,sparknotes
4268,0.20305354240838966,9,Northanger Abbey.chapter xiv,sparknotes
4269,0.19165297458182626,5,Northanger Abbey.chapter xv,sparknotes
4270,0.18796891317319872,3,Northanger Abbey.chapter xvi,sparknotes
4271,0.2996573565793627,18,My Antonia.book 1.chapter 1,shmoop
4272,0.25497478182330413,23,My Antonia.book 1.chapter 2,shmoop
4273,0.1801909278123954,8,My Antonia.book 1.chapter 3,shmoop
4274,0.14745647265671036,9,My Antonia.book 1.chapter 4,shmoop
4275,0.23920244248304717,14,My Antonia.book 1.chapter 5,shmoop
4276,0.18375041156199115,12,My Antonia.book 1.chapter 6,shmoop
4277,0.1986520871129447,18,My Antonia.book 1.chapter 7,shmoop
4278,0.15520692115207022,18,My Antonia.book 1.chapter 8,shmoop
4279,0.24638713262479967,17,My Antonia.book 1.chapter 9,shmoop
4280,0.16691233763382543,18,My Antonia.book 1.chapter 10,shmoop
4281,0.22885675605147135,12,My Antonia.book 1.chapter 11,shmoop
4282,0.14983354785133393,9,My Antonia.book 1.chapter 12,shmoop
