,rouge-2n,number of Unique sentences,chapter-title,source
4668,0.01818181747933887,1,Coriolanus.act 4.scene 4,pinkmonkey
4669,0.031052871501916973,6,Coriolanus.act 4.scene 5,pinkmonkey
4670,0.05589306462402339,9,Coriolanus.act 4.scene 6,pinkmonkey
4671,0.02195348739885348,3,Coriolanus.act 4.scene 7,pinkmonkey
4672,0.050522646446203696,3,Coriolanus.act 5.scene 1,pinkmonkey
4673,0.03808948526339898,3,Coriolanus.act 5.scene 2,pinkmonkey
4674,0.04189712307020606,10,Coriolanus.act 5.scene 3,pinkmonkey
4675,0.03198840425360348,5,Coriolanus.act 5.scene 4,pinkmonkey
4676,0.0,1,Coriolanus.act 5.scene 5,pinkmonkey
4677,0.059536382231853445,11,Coriolanus.act 5.scene 6,pinkmonkey
4678,0.0748155916936321,13,Coriolanus.act i.scene i,novelguide
4679,0.049593243405556736,10,Around the World in Eighty Days.chapter 1,shmoop
4680,0.048557869085533056,4,Around the World in Eighty Days.chapter 2,shmoop
4681,0.09693685676856686,7,Around the World in Eighty Days.chapter 3,shmoop
4682,0.12397483368240368,11,Around the World in Eighty Days.chapter 4,shmoop
4683,0.03421824331814838,2,Around the World in Eighty Days.chapter 5,shmoop
4684,0.05461497375611711,5,Around the World in Eighty Days.chapter 6,shmoop
4685,0.10427684160742426,6,Around the World in Eighty Days.chapter 7,shmoop
4686,0.0990092207165202,6,Around the World in Eighty Days.chapter 8,shmoop
4687,0.11432684462802156,11,Around the World in Eighty Days.chapter 9,shmoop
4688,0.08573916737966007,10,Around the World in Eighty Days.chapter 10,shmoop
4689,0.07638511272898518,11,Around the World in Eighty Days.chapter 11,shmoop
4690,0.12445778480697023,12,Around the World in Eighty Days.chapter 12,shmoop
4691,0.08138280733617549,5,Around the World in Eighty Days.chapter 13,shmoop
4692,0.10390088785204837,5,Around the World in Eighty Days.chapter 14,shmoop
4693,0.1767197926026987,6,Around the World in Eighty Days.chapter 15,shmoop
4694,0.13925644420947084,4,Around the World in Eighty Days.chapter 16,shmoop
4695,0.11599981139657199,6,Around the World in Eighty Days.chapter 17,shmoop
4696,0.12057629391468887,4,Around the World in Eighty Days.chapter 18,shmoop
4697,0.11550274259470741,5,Around the World in Eighty Days.chapter 19,shmoop
4698,0.08122718739297216,4,Around the World in Eighty Days.chapter 20,shmoop
4699,0.09125626239220361,4,Around the World in Eighty Days.chapter 21,shmoop
4700,0.03869171509192412,4,Around the World in Eighty Days.chapter 22,shmoop
4701,0.05420606383739832,4,Around the World in Eighty Days.chapter 23,shmoop
4702,0.10595193457365419,10,Around the World in Eighty Days.chapter 24,shmoop
4703,0.0716151914360535,8,Around the World in Eighty Days.chapter 25,shmoop
4704,0.13205608181424303,4,Around the World in Eighty Days.chapter 26,shmoop
4705,0.13117883542002368,3,Around the World in Eighty Days.chapter 27,shmoop
4706,0.1000446860765273,7,Around the World in Eighty Days.chapter 28,shmoop
4707,0.10984455216103486,12,Around the World in Eighty Days.chapter 29,shmoop
4708,0.06912302904944849,5,Around the World in Eighty Days.chapter 30,shmoop
4709,0.05117518759351461,4,Around the World in Eighty Days.chapter 31,shmoop
4710,0.07347616652412804,3,Around the World in Eighty Days.chapter 32,shmoop
4711,0.1394344544200445,5,Around the World in Eighty Days.chapter 33,shmoop
4712,0.032267184929638794,4,Around the World in Eighty Days.chapter 34,shmoop
