,bert,number of Unique sentences,chapter-title,source
0,0.6364392638206482,7,Dracula.chapter 1,gradesaver
1,0.6776867508888245,13,Dracula.chapter 2,gradesaver
2,0.6647419929504395,14,Dracula.chapter 3,gradesaver
3,0.6783392429351807,24,Dracula.chapter 4,gradesaver
4,0.6649720072746277,7,Dracula.chapter 5,gradesaver
5,0.6325722336769104,14,Dracula.chapter 6,gradesaver
6,0.6719962954521179,10,Dracula.chapter 7,gradesaver
7,0.6777680516242981,16,Dracula.chapter 8,gradesaver
8,0.7032438516616821,12,Dracula.chapter 9,gradesaver
9,0.6984704732894897,8,Dracula.chapter 10,gradesaver
10,0.7330101728439331,14,Dracula.chapter 11,gradesaver
11,0.6879647970199585,18,Dracula.chapter 12,gradesaver
12,0.6870564222335815,9,Dracula.chapter 13,gradesaver
13,0.6483398675918579,9,Dracula.chapter 14,gradesaver
14,0.6228185892105103,9,Dracula.chapter 15,gradesaver
15,0.6648209095001221,11,Dracula.chapter 16,gradesaver
16,0.6402316093444824,6,Dracula.chapter 17,gradesaver
17,0.6568988561630249,9,Dracula.chapter 18,gradesaver
18,0.6646393537521362,16,Dracula.chapter 19,gradesaver
19,0.6655107736587524,8,Dracula.chapter 20,gradesaver
20,0.6968836784362793,11,Dracula.chapter 21,gradesaver
21,0.6467112898826599,10,Dracula.chapter 22,gradesaver
22,0.6587156057357788,9,Dracula.chapter 23,gradesaver
23,0.6768252849578857,9,Dracula.chapter 24,gradesaver
24,0.7121906280517578,7,Dracula.chapter 25,gradesaver
25,0.6718569993972778,11,Dracula.chapter 26,gradesaver
26,0.660156786441803,16,Dracula.chapter 27,gradesaver
27,0.5981083512306213,7,Dracula.chapter 1,shmoop
28,0.6699905395507812,14,Dracula.chapter 2,shmoop
29,0.6462148427963257,15,Dracula.chapter 3,shmoop
30,0.6811536550521851,20,Dracula.chapter 4,shmoop
31,0.6258329153060913,10,Dracula.chapter 5,shmoop
32,0.6466827392578125,11,Dracula.chapter 6,shmoop
33,0.6130666732788086,12,Dracula.chapter 7,shmoop
34,0.6447533369064331,19,Dracula.chapter 8,shmoop
35,0.6434186697006226,16,Dracula.chapter 9,shmoop
36,0.6634493470191956,14,Dracula.chapter 10,shmoop
37,0.7048470973968506,17,Dracula.chapter 11,shmoop
38,0.6873735189437866,20,Dracula.chapter 12,shmoop
39,0.662670373916626,9,Dracula.chapter 13,shmoop
40,0.6513075828552246,10,Dracula.chapter 14,shmoop
41,0.6307260990142822,11,Dracula.chapter 15,shmoop
42,0.6386991739273071,11,Dracula.chapter 16,shmoop
43,0.5964722633361816,5,Dracula.chapter 17,shmoop
44,0.6448482275009155,10,Dracula.chapter 18,shmoop
45,0.6228227019309998,15,Dracula.chapter 19,shmoop
46,0.6140395402908325,8,Dracula.chapter 20,shmoop
47,0.7132588624954224,11,Dracula.chapter 21,shmoop
48,0.5954674482345581,13,Dracula.chapter 22,shmoop
49,0.6473780274391174,12,Dracula.chapter 23,shmoop
50,0.674942135810852,13,Dracula.chapter 24,shmoop
51,0.5660314559936523,14,Dracula.chapter 25,shmoop
52,0.6031889915466309,14,Dracula.chapter 26,shmoop
53,0.6328731775283813,15,Dracula.chapter 27,shmoop
54,0.5960476398468018,7,Dracula.chapter 1,cliffnotes
55,0.6776288151741028,7,Dracula.chapter 1,novelguide
56,0.709957480430603,14,Dracula.chapter 2,novelguide
57,0.7296307682991028,14,Dracula.chapter 3,novelguide
58,0.7653125524520874,17,Dracula.chapter 4,novelguide
59,0.7116780281066895,9,Dracula.chapter 5,novelguide
60,0.6553397178649902,11,Dracula.chapter 6,novelguide
61,0.6967027187347412,11,Dracula.chapter 7,novelguide
62,0.7376762628555298,17,Dracula.chapter 8,novelguide
63,0.6694655418395996,16,Dracula.chapter 9,novelguide
64,0.7284703254699707,11,Dracula.chapter 10,novelguide
65,0.7446193695068359,15,Dracula.chapter 11,novelguide
66,0.7153643369674683,17,Dracula.chapter 12,novelguide
67,0.6426763534545898,11,Dracula.chapter 13,novelguide
68,0.6915611028671265,8,Dracula.chapter 14,novelguide
69,0.6837079524993896,11,Dracula.chapter 15,novelguide
70,0.6631655693054199,13,Dracula.chapter 16,novelguide
71,0.6785041093826294,4,Dracula.chapter 17,novelguide
72,0.6800055503845215,10,Dracula.chapter 18,novelguide
73,0.6911850571632385,10,Dracula.chapter 19,novelguide
74,0.6430680751800537,8,Dracula.chapter 20,novelguide
75,0.7473528385162354,10,Dracula.chapter 21,novelguide
76,0.6463110446929932,11,Dracula.chapter 22,novelguide
77,0.6453601121902466,10,Dracula.chapter 23,novelguide
78,0.660085916519165,15,Dracula.chapter 24,novelguide
79,0.6641896963119507,11,Dracula.chapter 25,novelguide
80,0.7071153521537781,12,Dracula.chapter 26,novelguide
81,0.7007045745849609,14,Dracula.chapter 27,novelguide
82,0.7597069144248962,6,Jane Eyre.volume 1.chapter 1,gradesaver
83,0.7682120203971863,5,Jane Eyre.volume 1.chapter 2,gradesaver
84,0.7607462406158447,7,Jane Eyre.volume 1.chapter 3,gradesaver
85,0.7830982208251953,6,Jane Eyre.volume 1.chapter 4,gradesaver
86,0.730637788772583,5,Jane Eyre.volume 1.chapter 5,gradesaver
87,0.7619344592094421,3,Jane Eyre.volume 1.chapter 6,gradesaver
88,0.7817227244377136,4,Jane Eyre.volume 1.chapter 7,gradesaver
89,0.7405828237533569,6,Jane Eyre.volume 1.chapter 8,gradesaver
90,0.7461222410202026,7,Jane Eyre.volume 1.chapter 9,gradesaver
91,0.7942770719528198,8,Jane Eyre.volume 1.chapter 10,gradesaver
92,0.7320535182952881,7,Jane Eyre.volume 1.chapter 11,gradesaver
93,0.6927232146263123,8,Jane Eyre.volume 1.chapter 12,gradesaver
94,0.7317809462547302,3,Jane Eyre.volume 1.chapter 13,gradesaver
95,0.7164021134376526,5,Jane Eyre.volume 1.chapter 14,gradesaver
96,0.7477754354476929,9,Jane Eyre.volume 1.chapter 15,gradesaver
97,0.6863152980804443,8,Jane Eyre.volume 1.chapter 1,shmoop
98,0.5796293616294861,8,Jane Eyre.volume 1.chapter 2,shmoop
99,0.6587995290756226,9,Jane Eyre.volume 1.chapter 3,shmoop
100,0.6297441720962524,11,Jane Eyre.volume 1.chapter 4,shmoop
101,0.5997909307479858,11,Jane Eyre.volume 1.chapter 5,shmoop
102,0.6985602378845215,6,Jane Eyre.volume 1.chapter 6,shmoop
103,0.5351327657699585,7,Jane Eyre.volume 1.chapter 7,shmoop
104,0.6550005078315735,8,Jane Eyre.volume 1.chapter 8,shmoop
105,0.6221326589584351,9,Jane Eyre.volume 1.chapter 9,shmoop
106,0.6751118898391724,13,Jane Eyre.volume 1.chapter 10,shmoop
107,0.6485049724578857,15,Jane Eyre.volume 1.chapter 11,shmoop
108,0.6051999926567078,13,Jane Eyre.volume 1.chapter 12,shmoop
109,0.651527464389801,8,Jane Eyre.volume 1.chapter 13,shmoop
110,0.6502631902694702,7,Jane Eyre.volume 1.chapter 14,shmoop
111,0.673895001411438,18,Jane Eyre.volume 1.chapter 15,shmoop
112,0.7450865507125854,5,Jane Eyre.volume 1.chapter 1,cliffnotes
113,0.720048189163208,7,Jane Eyre.volume 1.chapter 4,cliffnotes
114,0.6631525754928589,10,Jane Eyre.volume 1.chapter 5,cliffnotes
115,0.7157284021377563,6,Jane Eyre.volume 1.chapter 8,cliffnotes
116,0.6982014775276184,7,Jane Eyre.volume 1.chapter 9,cliffnotes
117,0.7473973631858826,11,Jane Eyre.volume 1.chapter 10,cliffnotes
118,0.6967843174934387,10,Jane Eyre.volume 1.chapter 11,cliffnotes
119,0.6589087843894958,9,Jane Eyre.volume 1.chapter 12,cliffnotes
120,0.6705383658409119,5,Jane Eyre.volume 1.chapter 13,cliffnotes
121,0.7025849223136902,7,Jane Eyre.volume 2.chapter 16,cliffnotes
122,0.7446058988571167,11,Jane Eyre.volume 2.chapter 17,cliffnotes
123,0.6397922039031982,13,Jane Eyre.volume 2.chapter 20,cliffnotes
124,0.7261788249015808,12,Jane Eyre.volume 2.chapter 21,cliffnotes
125,0.7014119029045105,5,Jane Eyre.volume 2.chapter 22,cliffnotes
126,0.6206356883049011,7,Jane Eyre.volume 2.chapter 23,cliffnotes
127,0.6837028861045837,11,Jane Eyre.volume 3.chapter 26,cliffnotes
128,0.6989636421203613,14,Jane Eyre.volume 3.chapter 27,cliffnotes
129,0.6549113988876343,10,Jane Eyre.volume 3.chapter 30,cliffnotes
130,0.6603952646255493,8,Jane Eyre.volume 3.chapter 31,cliffnotes
131,0.7376101613044739,9,Jane Eyre.volume 3.chapter 32,cliffnotes
132,0.6977325677871704,8,Jane Eyre.volume 3.chapter 33,cliffnotes
133,0.7164456844329834,14,Jane Eyre.volume 3.chapter 34,cliffnotes
134,0.6759364604949951,11,Jane Eyre.volume 3.chapter 35,cliffnotes
135,0.6762235760688782,11,Jane Eyre.volume 3.chapter 36,cliffnotes
136,0.680435836315155,15,Jane Eyre.volume 3.chapter 37,cliffnotes
137,0.7004374861717224,8,Jane Eyre.volume 3.chapter 38,cliffnotes
138,0.7509862780570984,5,Jane Eyre.volume 1.chapter 1,sparknotes
139,0.7861172556877136,5,Jane Eyre.volume 1.chapter 2,sparknotes
140,0.7399975657463074,7,Jane Eyre.volume 1.chapter 3,sparknotes
141,0.7471508979797363,6,Jane Eyre.volume 1.chapter 4,sparknotes
142,0.7413038015365601,5,Jane Eyre.volume 1.chapter 5,sparknotes
143,0.7465680241584778,4,Jane Eyre.volume 1.chapter 6,sparknotes
144,0.782634973526001,4,Jane Eyre.volume 1.chapter 7,sparknotes
145,0.7557463645935059,6,Jane Eyre.volume 1.chapter 8,sparknotes
146,0.7750967144966125,5,Jane Eyre.volume 1.chapter 9,sparknotes
147,0.7657206654548645,7,Jane Eyre.volume 1.chapter 10,sparknotes
148,0.7436666488647461,5,Jane Eyre.volume 2.chapter 16,sparknotes
149,0.7343600392341614,8,Jane Eyre.volume 2.chapter 17,sparknotes
150,0.6473488807678223,5,Jane Eyre.volume 2.chapter 18,sparknotes
151,0.6928293704986572,5,Jane Eyre.volume 2.chapter 19,sparknotes
152,0.6792710423469543,10,Jane Eyre.volume 2.chapter 20,sparknotes
153,0.7404771447181702,11,Jane Eyre.volume 2.chapter 21,sparknotes
154,0.7425329089164734,4,Jane Eyre.volume 2.chapter 22,sparknotes
155,0.6825112104415894,8,Jane Eyre.volume 2.chapter 23,sparknotes
156,0.7018805742263794,5,Jane Eyre.volume 2.chapter 24,sparknotes
157,0.6920450329780579,7,Jane Eyre.volume 2.chapter 25,sparknotes
158,0.6754313111305237,13,Jane Eyre.volume 3.chapter 26,sparknotes
159,0.7110925912857056,15,Jane Eyre.volume 3.chapter 27,sparknotes
160,0.6257427334785461,12,Jane Eyre.volume 3.chapter 28,sparknotes
161,0.7209438681602478,6,Jane Eyre.volume 3.chapter 29,sparknotes
162,0.733489453792572,7,Jane Eyre.volume 3.chapter 30,sparknotes
163,0.754528820514679,4,Jane Eyre.volume 3.chapter 31,sparknotes
164,0.7415046691894531,7,Jane Eyre.volume 3.chapter 32,sparknotes
165,0.7033625841140747,8,Jane Eyre.volume 3.chapter 33,sparknotes
166,0.711943507194519,8,Jane Eyre.volume 3.chapter 34,sparknotes
167,0.737742006778717,5,Jane Eyre.volume 3.chapter 35,sparknotes
168,0.7470531463623047,6,Jane Eyre.volume 3.chapter 36,sparknotes
169,0.7338407039642334,11,Jane Eyre.volume 3.chapter 37,sparknotes
170,0.7190383672714233,8,Jane Eyre.volume 3.chapter 38,sparknotes
171,0.6145062446594238,10,Jane Eyre.volume 2.chapter 19,bookwolf
172,0.6815198063850403,6,Jane Eyre.volume 2.chapter 20,bookwolf
173,0.7294954657554626,13,Jane Eyre.volume 2.chapter 21,bookwolf
174,0.6805341839790344,6,Jane Eyre.volume 2.chapter 22,bookwolf
175,0.6454116702079773,10,Jane Eyre.volume 3.chapter 26,bookwolf
176,0.7488274574279785,4,Jane Eyre.volume 1.chapter 1,novelguide
177,0.7101860046386719,4,Jane Eyre.volume 1.chapter 2,novelguide
178,0.763207733631134,6,Jane Eyre.volume 1.chapter 3,novelguide
179,0.7329228520393372,5,Jane Eyre.volume 1.chapter 4,novelguide
180,0.6650993227958679,6,Jane Eyre.volume 1.chapter 5,novelguide
181,0.7060210704803467,4,Jane Eyre.volume 1.chapter 6,novelguide
182,0.7155430316925049,5,Jane Eyre.volume 1.chapter 7,novelguide
183,0.7205813527107239,7,Jane Eyre.volume 1.chapter 8,novelguide
184,0.7247933745384216,5,Jane Eyre.volume 1.chapter 9,novelguide
185,0.7382651567459106,7,Jane Eyre.volume 1.chapter 10,novelguide
186,0.6979482769966125,8,Jane Eyre.volume 1.chapter 11,novelguide
187,0.6793570518493652,10,Jane Eyre.volume 1.chapter 12,novelguide
188,0.6643926501274109,6,Jane Eyre.volume 1.chapter 13,novelguide
189,0.7382197380065918,6,Jane Eyre.volume 1.chapter 14,novelguide
190,0.734844982624054,17,Jane Eyre.volume 1.chapter 15,novelguide
191,0.7146018147468567,5,Jane Eyre.volume 2.chapter 16,novelguide
192,0.6532422304153442,11,Jane Eyre.volume 2.chapter 17,novelguide
193,0.6299261450767517,5,Jane Eyre.volume 2.chapter 18,novelguide
194,0.635818600654602,10,Jane Eyre.volume 2.chapter 19,novelguide
195,0.6555715799331665,7,Jane Eyre.volume 2.chapter 20,novelguide
196,0.7099566459655762,11,Jane Eyre.volume 2.chapter 21,novelguide
197,0.7203925251960754,4,Jane Eyre.volume 2.chapter 22,novelguide
198,0.7000060081481934,6,Jane Eyre.volume 2.chapter 23,novelguide
199,0.6724608540534973,5,Jane Eyre.volume 2.chapter 24,novelguide
200,0.6811253428459167,8,Jane Eyre.volume 2.chapter 25,novelguide
201,0.690565288066864,11,Jane Eyre.volume 3.chapter 26,novelguide
202,0.6932207345962524,16,Jane Eyre.volume 3.chapter 27,novelguide
203,0.6387646198272705,10,Jane Eyre.volume 3.chapter 28,novelguide
204,0.6567664742469788,6,Jane Eyre.volume 3.chapter 29,novelguide
205,0.6844876408576965,7,Jane Eyre.volume 3.chapter 30,novelguide
206,0.6816690564155579,6,Jane Eyre.volume 3.chapter 31,novelguide
207,0.7608842849731445,7,Jane Eyre.volume 3.chapter 32,novelguide
208,0.6515862345695496,7,Jane Eyre.volume 3.chapter 33,novelguide
209,0.6672927141189575,8,Jane Eyre.volume 3.chapter 34,novelguide
210,0.6619072556495667,6,Jane Eyre.volume 3.chapter 35,novelguide
211,0.6850267648696899,9,Jane Eyre.volume 3.chapter 36,novelguide
212,0.6522514224052429,11,Jane Eyre.volume 3.chapter 37,novelguide
213,0.7374005317687988,7,Jane Eyre.volume 3.chapter 38,novelguide
214,0.6521751284599304,8,Adam Bede.book 1.chapter 1,gradesaver
215,0.5999293327331543,10,Adam Bede.book 1.chapter 2,gradesaver
216,0.6622154712677002,5,Adam Bede.book 1.chapter 3,gradesaver
217,0.6754695773124695,11,Adam Bede.book 1.chapter 4,gradesaver
218,0.6113247871398926,9,Adam Bede.book 1.chapter 5,gradesaver
219,0.6391217112541199,6,Adam Bede.book 1.chapter 6,gradesaver
220,0.6449532508850098,5,Adam Bede.book 1.chapter 7,gradesaver
221,0.6322944760322571,6,Adam Bede.book 1.chapter 8,gradesaver
222,0.7272815704345703,4,Adam Bede.book 1.chapter 9,gradesaver
223,0.6867737770080566,8,Adam Bede.book 1.chapter 10,gradesaver
224,0.6809484958648682,9,Adam Bede.book 1.chapter 11,gradesaver
225,0.6573128700256348,8,Adam Bede.book 1.chapter 12,gradesaver
226,0.6695044636726379,7,Adam Bede.book 1.chapter 13,gradesaver
227,0.6449580192565918,7,Adam Bede.book 1.chapter 14,gradesaver
228,0.6776581406593323,12,Adam Bede.book 1.chapter 15,gradesaver
229,0.6720737218856812,8,Adam Bede.book 1.chapter 16,gradesaver
230,0.6969314217567444,4,Adam Bede.book 2.chapter 17,gradesaver
231,0.6439521312713623,7,Adam Bede.book 2.chapter 18,gradesaver
232,0.5753443837165833,9,Adam Bede.book 2.chapter 19,gradesaver
233,0.6623144149780273,10,Adam Bede.book 2.chapter 20,gradesaver
234,0.6331549882888794,7,Adam Bede.book 2.chapter 21,gradesaver
235,0.6228923201560974,8,Adam Bede.book 3.chapter 22,gradesaver
236,0.6179931163787842,6,Adam Bede.book 3.chapter 23,gradesaver
237,0.6811372637748718,6,Adam Bede.book 3.chapter 24,gradesaver
238,0.6547279953956604,9,Adam Bede.book 3.chapter 25,gradesaver
239,0.6780164241790771,11,Adam Bede.book 3.chapter 26,gradesaver
240,0.6584628224372864,10,Adam Bede.book 4.chapter 27,gradesaver
241,0.6632546782493591,8,Adam Bede.book 4.chapter 28,gradesaver
242,0.611746609210968,9,Adam Bede.book 4.chapter 29,gradesaver
243,0.6846020221710205,13,Adam Bede.book 4.chapter 30,gradesaver
244,0.6905591487884521,8,Adam Bede.book 4.chapter 31,gradesaver
245,0.621359646320343,6,Adam Bede.book 4.chapter 32,gradesaver
246,0.6276130080223083,8,Adam Bede.book 4.chapter 33,gradesaver
247,0.6738373637199402,7,Adam Bede.book 4.chapter 34,gradesaver
248,0.6769833564758301,7,Adam Bede.book 4.chapter 35,gradesaver
249,0.6922876238822937,7,Adam Bede.book 5.chapter 36,gradesaver
250,0.6753387451171875,9,Adam Bede.book 5.chapter 37,gradesaver
251,0.6760904788970947,15,Adam Bede.book 5.chapter 38,gradesaver
252,0.6828756928443909,9,Adam Bede.book 5.chapter 39,gradesaver
253,0.6770890355110168,15,Adam Bede.book 5.chapter 40,gradesaver
254,0.7082846760749817,6,Adam Bede.book 5.chapter 41,gradesaver
255,0.6135380268096924,6,Adam Bede.book 5.chapter 42,gradesaver
256,0.62140291929245,15,Adam Bede.book 5.chapter 43,gradesaver
257,0.6412597298622131,6,Adam Bede.book 5.chapter 44,gradesaver
258,0.6339620351791382,13,Adam Bede.book 5.chapter 45,gradesaver
259,0.6601682305335999,3,Adam Bede.book 5.chapter 47,gradesaver
260,0.681608259677887,10,Adam Bede.book 5.chapter 48,gradesaver
261,0.643489420413971,7,Adam Bede.book 6.chapter 49,gradesaver
262,0.6799774765968323,8,Adam Bede.book 6.chapter 50,gradesaver
263,0.6877018809318542,9,Adam Bede.book 6.chapter 51,gradesaver
264,0.6772637963294983,7,Adam Bede.book 6.chapter 52,gradesaver
265,0.5958316922187805,8,Adam Bede.book 6.chapter 53,gradesaver
266,0.6631616950035095,6,Adam Bede.book 6.chapter 54,gradesaver
267,0.6373116374015808,8,Adam Bede.book 6.chapter 55,gradesaver
268,0.55647873878479,12,Adam Bede.book 1.chapter 1,shmoop
269,0.5716004371643066,8,Adam Bede.book 1.chapter 2,shmoop
270,0.5501658916473389,6,Adam Bede.book 1.chapter 3,shmoop
271,0.5516657829284668,14,Adam Bede.book 1.chapter 4,shmoop
272,0.5459268093109131,10,Adam Bede.book 1.chapter 5,shmoop
273,0.4631740152835846,9,Adam Bede.book 1.chapter 6,shmoop
274,0.5722839832305908,6,Adam Bede.book 1.chapter 7,shmoop
275,0.5570363402366638,9,Adam Bede.book 1.chapter 8,shmoop
276,0.546989917755127,9,Adam Bede.book 1.chapter 9,shmoop
277,0.5823750495910645,9,Adam Bede.book 1.chapter 10,shmoop
278,0.5376763343811035,13,Adam Bede.book 1.chapter 11,shmoop
279,0.5219483375549316,8,Adam Bede.book 1.chapter 12,shmoop
280,0.5675005912780762,8,Adam Bede.book 1.chapter 13,shmoop
281,0.6029863357543945,9,Adam Bede.book 1.chapter 14,shmoop
282,0.634777843952179,12,Adam Bede.book 1.chapter 15,shmoop
283,0.603287935256958,12,Adam Bede.book 1.chapter 16,shmoop
284,0.5751688480377197,11,Adam Bede.book 2.chapter 17,shmoop
285,0.5560480356216431,12,Adam Bede.book 2.chapter 18,shmoop
286,0.5409296751022339,9,Adam Bede.book 2.chapter 19,shmoop
287,0.5790275931358337,13,Adam Bede.book 2.chapter 20,shmoop
288,0.5412104725837708,10,Adam Bede.book 2.chapter 21,shmoop
289,0.531839907169342,10,Adam Bede.book 3.chapter 22,shmoop
290,0.569797933101654,7,Adam Bede.book 3.chapter 23,shmoop
291,0.5966361165046692,8,Adam Bede.book 3.chapter 24,shmoop
292,0.5467419028282166,12,Adam Bede.book 3.chapter 25,shmoop
293,0.6026074886322021,15,Adam Bede.book 3.chapter 26,shmoop
294,0.5854988098144531,13,Adam Bede.book 4.chapter 27,shmoop
295,0.6065154671669006,9,Adam Bede.book 4.chapter 28,shmoop
296,0.6176660656929016,7,Adam Bede.book 4.chapter 29,shmoop
297,0.5937926173210144,15,Adam Bede.book 4.chapter 30,shmoop
298,0.5815065503120422,10,Adam Bede.book 4.chapter 31,shmoop
299,0.529663622379303,6,Adam Bede.book 4.chapter 32,shmoop
300,0.5482563376426697,9,Adam Bede.book 4.chapter 33,shmoop
301,0.564328134059906,13,Adam Bede.book 4.chapter 34,shmoop
302,0.5765584707260132,13,Adam Bede.book 4.chapter 35,shmoop
303,0.6008994579315186,10,Adam Bede.book 5.chapter 36,shmoop
304,0.5970523357391357,14,Adam Bede.book 5.chapter 37,shmoop
305,0.5863624811172485,18,Adam Bede.book 5.chapter 38,shmoop
306,0.5960397124290466,10,Adam Bede.book 5.chapter 39,shmoop
307,0.5928995609283447,16,Adam Bede.book 5.chapter 40,shmoop
308,0.6010293364524841,10,Adam Bede.book 5.chapter 41,shmoop
309,0.5191935896873474,9,Adam Bede.book 5.chapter 42,shmoop
310,0.5690280199050903,16,Adam Bede.book 5.chapter 43,shmoop
311,0.5452430844306946,8,Adam Bede.book 5.chapter 44,shmoop
312,0.6142445802688599,11,Adam Bede.book 5.chapter 45,shmoop
313,0.6155915260314941,15,Adam Bede.book 5.chapter 46,shmoop
314,0.5954969525337219,5,Adam Bede.book 5.chapter 47,shmoop
315,0.5807929039001465,13,Adam Bede.book 5.chapter 48,shmoop
316,0.5588746070861816,11,Adam Bede.book 6.chapter 49,shmoop
317,0.6136350035667419,14,Adam Bede.book 6.chapter 50,shmoop
318,0.6199749708175659,13,Adam Bede.book 6.chapter 51,shmoop
319,0.5659551620483398,10,Adam Bede.book 6.chapter 52,shmoop
320,0.5299537181854248,8,Adam Bede.book 6.chapter 53,shmoop
321,0.5458976626396179,9,Adam Bede.book 6.chapter 54,shmoop
322,0.5674198865890503,7,Adam Bede.book 6.chapter 55,shmoop
323,0.5692374110221863,7,Adam Bede.epilogue.chapter 56,shmoop
324,0.6735427975654602,9,Adam Bede.book 1.chapter 1,cliffnotes
325,0.6293160915374756,6,Adam Bede.book 1.chapter 2,cliffnotes
326,0.6862175464630127,4,Adam Bede.book 1.chapter 3,cliffnotes
327,0.7183886170387268,10,Adam Bede.book 1.chapter 4,cliffnotes
328,0.7049923539161682,6,Adam Bede.book 1.chapter 5,cliffnotes
329,0.6991158127784729,9,Adam Bede.book 1.chapter 10,cliffnotes
330,0.6813623309135437,7,Adam Bede.book 1.chapter 11,cliffnotes
331,0.6985039710998535,8,Adam Bede.book 1.chapter 16,cliffnotes
332,0.7218601703643799,4,Adam Bede.book 2.chapter 17,cliffnotes
333,0.7013279795646667,8,Adam Bede.book 2.chapter 18,cliffnotes
334,0.6413115859031677,5,Adam Bede.book 2.chapter 19,cliffnotes
335,0.6877811551094055,9,Adam Bede.book 2.chapter 20,cliffnotes
336,0.6606659889221191,7,Adam Bede.book 2.chapter 21,cliffnotes
337,0.6612441539764404,5,Adam Bede.book 4.chapter 29,cliffnotes
338,0.6894511580467224,2,Adam Bede.book 4.chapter 32,cliffnotes
339,0.6442682147026062,6,Adam Bede.book 4.chapter 35,cliffnotes
340,0.6998162269592285,5,Adam Bede.book 5.chapter 38,cliffnotes
341,0.647463321685791,5,Adam Bede.book 5.chapter 43,cliffnotes
342,0.6779353618621826,5,Adam Bede.book 5.chapter 44,cliffnotes
343,0.6971707940101624,10,Adam Bede.book 5.chapter 45,cliffnotes
344,0.680098295211792,11,Adam Bede.book 5.chapter 48,cliffnotes
345,0.6319953203201294,6,Adam Bede.book 6.chapter 53,cliffnotes
346,0.6632254719734192,7,Adam Bede.epilogue.chapter 56,cliffnotes
347,0.6694928407669067,5,Adam Bede.book 1.chapter 1,sparknotes
348,0.7093631029129028,5,Adam Bede.book 1.chapter 2,sparknotes
349,0.719994306564331,7,Adam Bede.book 1.chapter 3,sparknotes
350,0.7437015175819397,7,Adam Bede.book 1.chapter 4,sparknotes
351,0.7068393230438232,6,Adam Bede.book 1.chapter 5,sparknotes
352,0.7393836975097656,3,Adam Bede.book 1.chapter 6,sparknotes
353,0.6349620223045349,3,Adam Bede.book 1.chapter 7,sparknotes
354,0.6838509440422058,3,Adam Bede.book 1.chapter 8,sparknotes
355,0.6966853141784668,4,Adam Bede.book 1.chapter 9,sparknotes
356,0.7428492903709412,4,Adam Bede.book 1.chapter 10,sparknotes
357,0.7334213256835938,7,Adam Bede.book 1.chapter 11,sparknotes
358,0.6697394251823425,7,Adam Bede.book 1.chapter 12,sparknotes
359,0.6852980256080627,6,Adam Bede.book 1.chapter 13,sparknotes
360,0.705657958984375,4,Adam Bede.book 1.chapter 14,sparknotes
361,0.6610111594200134,9,Adam Bede.book 1.chapter 15,sparknotes
362,0.6499768495559692,9,Adam Bede.book 1.chapter 16,sparknotes
363,0.6470474004745483,5,Adam Bede.book 2.chapter 17,sparknotes
364,0.6647892594337463,8,Adam Bede.book 2.chapter 18,sparknotes
365,0.6397229433059692,5,Adam Bede.book 2.chapter 19,sparknotes
366,0.7110064625740051,8,Adam Bede.book 2.chapter 20,sparknotes
367,0.7415908575057983,6,Adam Bede.book 2.chapter 21,sparknotes
368,0.6992044448852539,4,Adam Bede.book 3.chapter 22,sparknotes
369,0.7225611209869385,2,Adam Bede.book 3.chapter 23,sparknotes
370,0.6997331976890564,4,Adam Bede.book 3.chapter 24,sparknotes
371,0.691037118434906,6,Adam Bede.book 3.chapter 25,sparknotes
372,0.7283937335014343,5,Adam Bede.book 3.chapter 26,sparknotes
373,0.7148283123970032,8,Adam Bede.book 4.chapter 27,sparknotes
374,0.6685877442359924,6,Adam Bede.book 4.chapter 28,sparknotes
375,0.7336292862892151,5,Adam Bede.book 4.chapter 29,sparknotes
376,0.7259381413459778,6,Adam Bede.book 4.chapter 30,sparknotes
377,0.7174513339996338,6,Adam Bede.book 4.chapter 31,sparknotes
378,0.7107880115509033,5,Adam Bede.book 4.chapter 32,sparknotes
379,0.6370163559913635,5,Adam Bede.book 4.chapter 33,sparknotes
380,0.7378973364830017,7,Adam Bede.book 4.chapter 34,sparknotes
381,0.6913195848464966,7,Adam Bede.book 4.chapter 35,sparknotes
382,0.6806766986846924,9,Adam Bede.book 5.chapter 36,sparknotes
383,0.7147083878517151,8,Adam Bede.book 5.chapter 37,sparknotes
384,0.7095187902450562,6,Adam Bede.book 5.chapter 38,sparknotes
385,0.6868963241577148,6,Adam Bede.book 5.chapter 39,sparknotes
386,0.7213525176048279,10,Adam Bede.book 5.chapter 40,sparknotes
387,0.6891290545463562,5,Adam Bede.book 5.chapter 41,sparknotes
388,0.647298276424408,5,Adam Bede.book 5.chapter 42,sparknotes
389,0.6816424131393433,10,Adam Bede.book 5.chapter 43,sparknotes
390,0.6744877099990845,6,Adam Bede.book 5.chapter 44,sparknotes
391,0.7277175784111023,6,Adam Bede.book 5.chapter 45,sparknotes
392,0.7339129447937012,9,Adam Bede.book 5.chapter 46,sparknotes
393,0.6046900749206543,4,Adam Bede.book 5.chapter 47,sparknotes
394,0.6784672141075134,7,Adam Bede.book 5.chapter 48,sparknotes
395,0.7061824202537537,6,Adam Bede.book 6.chapter 49,sparknotes
396,0.6742917895317078,8,Adam Bede.book 6.chapter 50,sparknotes
397,0.7175058722496033,6,Adam Bede.book 6.chapter 51,sparknotes
