,rouge-1n,number of Unique sentences,chapter-title,source
4069,0.24822703439233645,3,A-Midsummer-Night's-Dream-act-4-scene-2,novelguide
4070,0.23989055799873618,24,A-Midsummer-Night's-Dream-act-5-scene-1,novelguide
4071,0.22047171465904283,4,Othello-act-1-scene-1,shmoop
4072,0.2216869014914272,3,Othello-act-1-scene-2,shmoop
4073,0.24418355462180324,8,Othello-act-1-scene-3,shmoop
4074,0.22306718458761657,6,Othello-act-2-scene-1,shmoop
4075,0.15211657381536914,2,Othello-act-2-scene-2,shmoop
4076,0.2526763821975337,28,Othello-act-2-scene-3,shmoop
4077,0.20669379747795583,4,Othello-act-3-scene-1,shmoop
4078,0.22686647194182513,1,Othello-act-3-scene-2,shmoop
4079,0.25358019488916184,13,Othello-act-3-scene-3,shmoop
4080,0.23428225426041266,5,Othello-act-3-scene-4,shmoop
4081,0.240607401956275,6,Othello-act-4-scene-1,shmoop
4082,0.2429097009029387,5,Othello-act-4-scene-2,shmoop
4083,0.20752921008905414,4,Othello-act-4-scene-3,shmoop
4084,0.25463645312625116,5,Othello-act-5-scene-1,shmoop
4085,0.23691943068943644,13,Othello-act-5-scene-2,shmoop
4086,0.298750782701715,3,Othello-act-1-scene-1,cliffnotes
4087,0.25781421249916925,3,Othello-act-1-scene-2,cliffnotes
4088,0.262201691985125,7,Othello-act-1-scene-3,cliffnotes
4089,0.2581933860620381,3,Othello-act-2-scene-1,cliffnotes
4090,0.28501439527139666,1,Othello-act-2-scene-2,cliffnotes
4091,0.3179565812584911,8,Othello-act-2-scene-3,cliffnotes
4092,0.28982312152285994,3,Othello-act-3-scene-1,cliffnotes
4093,0.2425766245577599,1,Othello-act-3-scene-2,cliffnotes
4094,0.30928930295783336,9,Othello-act-3-scene-3,cliffnotes
4095,0.30568749462794575,3,Othello-act-3-scene-4,cliffnotes
4096,0.2823797181252823,4,Othello-act-4-scene-1,cliffnotes
4097,0.28665005871518284,4,Othello-act-4-scene-2,cliffnotes
4098,0.30316773935896674,2,Othello-act-4-scene-3,cliffnotes
4099,0.3147727565546499,3,Othello-act-5-scene-1,cliffnotes
4100,0.30033319470333997,9,Othello-act-5-scene-2,cliffnotes
4101,0.2774212605524946,3,Othello-act-1-scene-1,sparknotes
4102,0.2724146840819949,3,Othello-act-1-scene-2,sparknotes
4103,0.27053411118679693,6,Othello-act-1-scene-3,sparknotes
4104,0.253631343150526,3,Othello-act-2-scene-1,sparknotes
4105,0.31471379981720915,1,Othello-act-2-scene-2,sparknotes
4106,0.31311597337674585,16,Othello-act-2-scene-3,sparknotes
4107,0.31626571642804674,4,Othello-act-3-scene-1,sparknotes
4108,0.2077682847422769,1,Othello-act-3-scene-2,sparknotes
4109,0.3133487481621383,8,Othello-act-3-scene-3,sparknotes
4110,0.2803008210759786,5,Othello-act-3-scene-4,sparknotes
4111,0.29572815675226294,5,Othello-act-4-scene-1,sparknotes
4112,0.3134439298428894,4,Othello-act-4-scene-2,sparknotes
4113,0.27865847370392866,3,Othello-act-4-scene-3,sparknotes
4114,0.27987405820793004,5,Othello-act-5-scene-1,sparknotes
4115,0.2918907937255541,10,Othello-act-5-scene-2,sparknotes
4116,0.2689846097402041,4,Othello-act-1-scene-1,pinkmonkey
4117,0.25817365535954523,3,Othello-act-1-scene-2,pinkmonkey
4118,0.27023841065683013,7,Othello-act-1-scene-3,pinkmonkey
4119,0.26489218070477144,4,Othello-act-2-scene-1,pinkmonkey
4120,0.20832089314908644,3,Othello-act-2-scene-2,pinkmonkey
4121,0.2719124731700869,14,Othello-act-2-scene-3,pinkmonkey
4122,0.2544198034824404,4,Othello-act-3-scene-1,pinkmonkey
