,chrf,number of Unique sentences,chapter-title,source
875,0.1018387586944393,6,Little Women.part 1.chapter 11,sparknotes
876,0.1218074283228327,9,Little Women.part 1.chapter 12,sparknotes
877,0.135934646176277,10,Little Women.part 1.chapter 13,sparknotes
878,0.1255746630895127,12,Little Women.part 1.chapter 14,sparknotes
879,0.11442023172898266,6,Little Women.part 1.chapter 15,sparknotes
880,0.11531412792123538,3,Little Women.part 1.chapter 16,sparknotes
881,0.09811257049881157,8,Little Women.part 1.chapter 17,sparknotes
882,0.12865249104765886,9,Little Women.part 1.chapter 18,sparknotes
883,0.11465250180333068,8,Little Women.part 1.chapter 19,sparknotes
884,0.1332431278967615,7,Little Women.part 1.chapter 20,sparknotes
885,0.13567751590565605,10,Little Women.part 1.chapter 21,sparknotes
886,0.10168569950439514,4,Little Women.part 1.chapter 22,sparknotes
887,0.1627355265007766,9,Little Women.part 1.chapter 23,sparknotes
888,0.12228985131966126,9,Little Women.part 2.chapter 24,sparknotes
889,0.14783428808784765,6,Little Women.part 2.chapter 25,sparknotes
890,0.11980722664155911,9,Little Women.part 2.chapter 26,sparknotes
891,0.14017726412646525,11,Little Women.part 2.chapter 27,sparknotes
892,0.11431368244090356,10,Little Women.part 2.chapter 28,sparknotes
893,0.112093159600909,9,Little Women.part 2.chapter 29,sparknotes
894,0.13799425607865506,11,Little Women.part 2.chapter 30,sparknotes
895,0.11750135990454147,6,Little Women.part 2.chapter 31,sparknotes
896,0.12090337632147645,7,Little Women.part 2.chapter 32,sparknotes
897,0.1203844629497618,12,Little Women.part 2.chapter 33,sparknotes
898,0.12132116849107502,5,Little Women.part 2.chapter 34,sparknotes
899,0.12434471899460131,9,Little Women.part 2.chapter 35,sparknotes
900,0.13225131344363214,8,Little Women.part 2.chapter 36,sparknotes
901,0.12248020558734557,8,Little Women.part 2.chapter 37,sparknotes
902,0.13595383589037208,6,Little Women.part 2.chapter 38,sparknotes
903,0.10177911245547971,8,Little Women.part 2.chapter 39,sparknotes
904,0.10792647890687052,5,Little Women.part 2.chapter 40,sparknotes
905,0.14238493238338135,10,Little Women.part 2.chapter 41,sparknotes
906,0.11023715703438257,7,Little Women.part 2.chapter 42,sparknotes
907,0.12507281987650698,10,Little Women.part 2.chapter 43,sparknotes
908,0.11112924618955582,4,Little Women.part 2.chapter 44,sparknotes
909,0.11046333114972806,7,Little Women.part 2.chapter 45,sparknotes
910,0.1320161186021757,6,Little Women.part 2.chapter 46,sparknotes
911,0.12393224927728115,13,Little Women.part 2.chapter 47,sparknotes
912,0.14234759043556158,5,Little Women.part 1.chapter 1,novelguide
913,0.126021313526374,6,Little Women.part 1.chapter 2,novelguide
914,0.1048392988284024,7,Little Women.part 1.chapter 3,novelguide
915,0.09826635120580052,7,Little Women.part 1.chapter 4,novelguide
916,0.11826934017368118,10,Little Women.part 1.chapter 5,novelguide
917,0.1367050286100484,6,Little Women.part 1.chapter 6,novelguide
918,0.12797344423757412,8,Little Women.part 1.chapter 7,novelguide
919,0.1278017779433186,10,Little Women.part 1.chapter 8,novelguide
920,0.13070950161680076,8,Little Women.part 1.chapter 9,novelguide
921,0.09656657166323995,6,Little Women.part 1.chapter 10,novelguide
922,0.11061441812359527,11,Little Women.part 1.chapter 11,novelguide
923,0.11034613450465539,11,Little Women.part 1.chapter 12,novelguide
924,0.11709336756539557,9,Little Women.part 1.chapter 14,novelguide
925,0.1112971254123016,16,Little Women.part 1.chapter 15,novelguide
926,0.09521769351690507,5,Little Women.part 1.chapter 16,novelguide
927,0.10790307061445698,10,Little Women.part 1.chapter 17,novelguide
928,0.11437942551094149,12,Little Women.part 1.chapter 18,novelguide
929,0.12329716948027912,8,Little Women.part 2.chapter 25,novelguide
930,0.1058913297075855,4,Little Women.part 2.chapter 26,novelguide
931,0.12705389650461077,9,Little Women.part 2.chapter 27,novelguide
932,0.10603222801803902,14,Little Women.part 2.chapter 28,novelguide
933,0.10531126871543599,10,Little Women.part 2.chapter 29,novelguide
934,0.13753836722894255,7,Little Women.part 2.chapter 30,novelguide
935,0.10966726854409933,7,Little Women.part 2.chapter 31,novelguide
936,0.11228901625094452,7,Little Women.part 2.chapter 32,novelguide
937,0.12216862272411914,5,Little Women.part 2.chapter 33,novelguide
938,0.11303437363681419,14,Little Women.part 2.chapter 34,novelguide
939,0.13108551587934947,10,Little Women.part 2.chapter 35,novelguide
940,0.12996025450806548,7,Little Women.part 2.chapter 36,novelguide
941,0.11237648615416435,5,Little Women.part 2.chapter 37,novelguide
942,0.11854334151861087,11,Little Women.part 2.chapter 38,novelguide
943,0.11385404109004282,9,Little Women.part 2.chapter 39,novelguide
944,0.1032621502661891,7,Little Women.part 2.chapter 40,novelguide
945,0.13822458043022484,8,Little Women.part 1.chapter 1,thebestnotes
946,0.12949065029746065,9,Little Women.part 1.chapter 2,thebestnotes
947,0.1179640528373726,11,Little Women.part 1.chapter 3,thebestnotes
948,0.10078898806396175,21,Little Women.part 1.chapter 4,thebestnotes
949,0.11741497182999257,15,Little Women.part 1.chapter 5,thebestnotes
950,0.11051126564581693,15,Little Women.part 1.chapter 6,thebestnotes
951,0.11518554950455936,8,Little Women.part 1.chapter 7,thebestnotes
952,0.13013991376410242,10,Little Women.part 1.chapter 8,thebestnotes
953,0.12734323966120564,7,Little Women.part 1.chapter 9,thebestnotes
954,0.1312008075129168,7,Little Women.part 1.chapter 10,thebestnotes
955,0.11906562842348223,7,Little Women.part 1.chapter 11,thebestnotes
956,0.12742045669310378,4,Little Women.part 1.chapter 12,thebestnotes
957,0.13185830908967308,8,Little Women.part 1.chapter 13,thebestnotes
958,0.12281143179961371,5,Little Women.part 1.chapter 14,thebestnotes
959,0.13434869350197595,6,Little Women.part 1.chapter 15,thebestnotes
960,0.10024533738471525,3,Little Women.part 1.chapter 16,thebestnotes
961,0.10138326684290705,8,Little Women.part 1.chapter 17,thebestnotes
962,0.13262904860054012,6,Little Women.part 1.chapter 18,thebestnotes
963,0.12018356975575327,6,Little Women.part 1.chapter 20,thebestnotes
964,0.1264732083709262,10,Little Women.part 1.chapter 21,thebestnotes
965,0.08857889484915364,5,Little Women.part 1.chapter 22,thebestnotes
966,0.13621903916818132,8,Little Women.part 1.chapter 23,thebestnotes
967,0.1605836161694484,10,Little Women.part 2.chapter 24,thebestnotes
968,0.1411711940178455,4,Little Women.part 2.chapter 25,thebestnotes
969,0.11053338142350956,6,Little Women.part 2.chapter 26,thebestnotes
970,0.13186834788280682,7,Little Women.part 2.chapter 27,thebestnotes
971,0.09582035396666487,13,Little Women.part 2.chapter 28,thebestnotes
972,0.10832326800468815,11,Little Women.part 2.chapter 29,thebestnotes
973,0.13553503785300292,11,Little Women.part 2.chapter 30,thebestnotes
974,0.10842059774455054,8,Little Women.part 2.chapter 31,thebestnotes
975,0.12004533581260304,6,Little Women.part 2.chapter 32,thebestnotes
976,0.11534422128014407,9,Little Women.part 2.chapter 33,thebestnotes
977,0.11133891943544014,10,Little Women.part 2.chapter 34,thebestnotes
978,0.13186177821359288,5,Little Women.part 2.chapter 35,thebestnotes
979,0.14735093140483907,5,Little Women.part 2.chapter 36,thebestnotes
980,0.1228810764993058,7,Little Women.part 2.chapter 37,thebestnotes
981,0.12440002858894314,9,Little Women.part 2.chapter 38,thebestnotes
982,0.12372151787410507,4,Little Women.part 2.chapter 39,thebestnotes
983,0.09369116653895358,4,Little Women.part 2.chapter 40,thebestnotes
984,0.12160132402556569,14,Little Women.part 2.chapter 41,thebestnotes
985,0.1061295897807036,7,Little Women.part 2.chapter 42,thebestnotes
986,0.1277544501346637,8,Little Women.part 2.chapter 43,thebestnotes
987,0.10536027226485838,4,Little Women.part 2.chapter 44,thebestnotes
988,0.09370239200332024,6,Little Women.part 2.chapter 45,thebestnotes
989,0.15052668432007602,9,Little Women.part 2.chapter 46,thebestnotes
990,0.12256495601996593,8,Little Women.part 2.chapter 47,thebestnotes
991,0.12397351510436477,15,Little Women.part 1.chapter 1,gradesaver
992,0.1283834476650839,10,Little Women.part 1.chapter 2,gradesaver
993,0.11526837672957949,8,Little Women.part 1.chapter 3,gradesaver
994,0.10383642717086752,18,Little Women.part 1.chapter 4,gradesaver
995,0.11340389691787871,14,Little Women.part 1.chapter 5,gradesaver
996,0.13339417481666527,8,Little Women.part 1.chapter 6,gradesaver
997,0.1265192501914267,7,Little Women.part 1.chapter 7,gradesaver
998,0.13625580775024992,7,Little Women.part 1.chapter 8,gradesaver
999,0.12282233964742992,12,Little Women.part 1.chapter 9,gradesaver
1000,0.17508205490746237,5,Little Women.part 1.chapter 10,gradesaver
1001,0.11547456627154822,8,Little Women.part 1.chapter 11,gradesaver
1002,0.11292732134391079,13,Little Women.part 1.chapter 12,gradesaver
1003,0.11521449986057275,13,Little Women.part 1.chapter 13,gradesaver
1004,0.1252400227054185,9,Little Women.part 1.chapter 14,gradesaver
1005,0.12130493745929402,11,Little Women.part 1.chapter 15,gradesaver
1006,0.10818086731950803,6,Little Women.part 1.chapter 16,gradesaver
1007,0.11182254846832536,11,Little Women.part 1.chapter 17,gradesaver
1008,0.11444775839470717,11,Little Women.part 1.chapter 18,gradesaver
1009,0.1239691419546387,9,Little Women.part 1.chapter 19,gradesaver
1010,0.1254141581669772,10,Little Women.part 1.chapter 20,gradesaver
1011,0.13819306084991265,13,Little Women.part 1.chapter 21,gradesaver
1012,0.09978540602061532,11,Little Women.part 1.chapter 22,gradesaver
1013,0.14036425191885912,15,Little Women.part 1.chapter 23,gradesaver
1014,0.16060184674653835,9,Little Women.part 2.chapter 24,gradesaver
1015,0.1298903112217819,11,Little Women.part 2.chapter 25,gradesaver
1016,0.11345994959371607,9,Little Women.part 2.chapter 26,gradesaver
1017,0.11793967388465895,11,Little Women.part 2.chapter 27,gradesaver
1018,0.1067175868593985,16,Little Women.part 2.chapter 28,gradesaver
1019,0.12390441723431277,7,Little Women.part 2.chapter 29,gradesaver
1020,0.12540073554655684,13,Little Women.part 2.chapter 30,gradesaver
1021,0.11359588530565828,12,Little Women.part 2.chapter 31,gradesaver
1022,0.1243166795036553,16,Little Women.part 2.chapter 32,gradesaver
1023,0.10254465856606007,10,Little Women.part 2.chapter 33,gradesaver
1024,0.10907932393731049,14,Little Women.part 2.chapter 34,gradesaver
1025,0.12568962256784644,10,Little Women.part 2.chapter 35,gradesaver
1026,0.12890471503307102,6,Little Women.part 2.chapter 36,gradesaver
1027,0.12686064644752676,9,Little Women.part 2.chapter 37,gradesaver
1028,0.11489914504775892,11,Little Women.part 2.chapter 38,gradesaver
1029,0.10875069918973614,8,Little Women.part 2.chapter 39,gradesaver
1030,0.1048843097961059,7,Little Women.part 2.chapter 40,gradesaver
1031,0.1255439233237963,15,Little Women.part 2.chapter 41,gradesaver
1032,0.1108764284050856,8,Little Women.part 2.chapter 42,gradesaver
1033,0.13324932125303315,10,Little Women.part 2.chapter 43,gradesaver
1034,0.11527266661986764,3,Little Women.part 2.chapter 44,gradesaver
1035,0.10642436099427761,6,Little Women.part 2.chapter 45,gradesaver
1036,0.1118427921085466,13,Little Women.part 2.chapter 46,gradesaver
1037,0.11312206808359475,11,Little Women.part 2.chapter 47,gradesaver
1038,0.12077636753487302,20,Little Women.part 1.chapter 1,shmoop
1039,0.11430004106712596,12,Little Women.part 1.chapter 2,shmoop
1040,0.1047206929764549,12,Little Women.part 1.chapter 3,shmoop
1041,0.10917854876612931,16,Little Women.part 1.chapter 4,shmoop
1042,0.11487831984463764,13,Little Women.part 1.chapter 5,shmoop
1043,0.10841834738367324,9,Little Women.part 1.chapter 6,shmoop
1044,0.10512406178503919,8,Little Women.part 1.chapter 7,shmoop
1045,0.1265839204258014,11,Little Women.part 1.chapter 8,shmoop
1046,0.11319714373090992,19,Little Women.part 1.chapter 9,shmoop
1047,0.10716438696807878,8,Little Women.part 1.chapter 10,shmoop
1048,0.09696375034914287,15,Little Women.part 1.chapter 11,shmoop
1049,0.10350174323754226,18,Little Women.part 1.chapter 12,shmoop
1050,0.11719362289707004,11,Little Women.part 1.chapter 13,shmoop
1051,0.11793575275316162,14,Little Women.part 1.chapter 14,shmoop
1052,0.10385575264050433,11,Little Women.part 1.chapter 15,shmoop
1053,0.0900639934644458,8,Little Women.part 1.chapter 16,shmoop
1054,0.10705093180453074,14,Little Women.part 1.chapter 17,shmoop
1055,0.11865927797143827,13,Little Women.part 1.chapter 18,shmoop
1056,0.11211205115853448,11,Little Women.part 1.chapter 19,shmoop
1057,0.11522537357614192,13,Little Women.part 1.chapter 20,shmoop
1058,0.12029673912185616,17,Little Women.part 1.chapter 21,shmoop
1059,0.0888835369135551,13,Little Women.part 1.chapter 22,shmoop
1060,0.1208307737848604,19,Little Women.part 1.chapter 23,shmoop
1061,0.12312713730036118,11,Little Women.part 2.chapter 24,shmoop
1062,0.11807234072194973,10,Little Women.part 2.chapter 25,shmoop
1063,0.09987054613059859,9,Little Women.part 2.chapter 26,shmoop
1064,0.11498279176501759,12,Little Women.part 2.chapter 27,shmoop
1065,0.10149459207035708,15,Little Women.part 2.chapter 28,shmoop
1066,0.10398137811740421,9,Little Women.part 2.chapter 29,shmoop
1067,0.11779723538594825,16,Little Women.part 2.chapter 30,shmoop
1068,0.10441637126678854,17,Little Women.part 2.chapter 31,shmoop
1069,0.11470782665319781,18,Little Women.part 2.chapter 32,shmoop
1070,0.09867065790488218,10,Little Women.part 2.chapter 33,shmoop
1071,0.10717071866026309,20,Little Women.part 2.chapter 34,shmoop
1072,0.1316838421892408,14,Little Women.part 2.chapter 35,shmoop
1073,0.12258542240512194,9,Little Women.part 2.chapter 36,shmoop
1074,0.11371261087258458,13,Little Women.part 2.chapter 37,shmoop
1075,0.11155876923803108,12,Little Women.part 2.chapter 38,shmoop
1076,0.10313563952870067,12,Little Women.part 2.chapter 39,shmoop
1077,0.10285159793945667,8,Little Women.part 2.chapter 40,shmoop
1078,0.1155901190772926,18,Little Women.part 2.chapter 41,shmoop
1079,0.09307964182206312,9,Little Women.part 2.chapter 42,shmoop
1080,0.11903543121484957,13,Little Women.part 2.chapter 43,shmoop
1081,0.07706636194456172,4,Little Women.part 2.chapter 44,shmoop
1082,0.09491362217273015,7,Little Women.part 2.chapter 45,shmoop
1083,0.11749966730922985,15,Little Women.part 2.chapter 46,shmoop
1084,0.11030899593042871,17,Little Women.part 2.chapter 47,shmoop
1085,0.14237053267763558,11,Babbitt.chapter 3,shmoop
1086,0.11984304748749557,11,Babbitt.chapter 4,shmoop
1087,0.11556581589908957,16,Babbitt.chapter 5,shmoop
1088,0.10713359718645063,10,Babbitt.chapter 10,shmoop
1089,0.09526128093457527,8,Babbitt.chapter 13,shmoop
1090,0.11304589656222165,16,Babbitt.chapter 15,shmoop
1091,0.13778875552986114,8,Babbitt.chapter 18,shmoop
1092,0.07954235273287119,4,Babbitt.chapter 21,shmoop
1093,0.13817216717942546,12,Babbitt.chapter 24,shmoop
1094,0.11386272140670048,19,Babbitt.chapter 29,shmoop
1095,0.1270972319824066,16,Babbitt.chapter 32,shmoop
1096,0.12798448017815545,11,Babbitt.chapter 5,cliffnotes
1097,0.12810380422207887,24,Babbitt.chapters 6-7,cliffnotes
1098,0.1331586303334308,9,Babbitt.chapter 10,cliffnotes
1099,0.11323493715942773,14,Babbitt.chapter 15,cliffnotes
1100,0.129034807755072,11,Babbitt.chapter 18,cliffnotes
1101,0.08416971035688214,3,Babbitt.chapter 21,cliffnotes
1102,0.19857195583114984,11,Babbitt.chapter 24,cliffnotes
1103,0.142554193336743,13,Babbitt.chapter 29,cliffnotes
1104,0.12640403798974506,18,Babbitt.chapter 32,cliffnotes
1105,0.1350910878400382,20,Babbitt.chapters 1-2,sparknotes
1106,0.20286771552031382,9,Babbitt.chapter 3,sparknotes
1107,0.24670572898791043,6,Babbitt.chapter 4,sparknotes
1108,0.12132813032419024,14,Babbitt.chapter 5,sparknotes
1109,0.14625262223440139,21,Babbitt.chapters 6-7,sparknotes
1110,0.12259150491369769,7,Babbitt.chapter 13,sparknotes
1111,0.12716259053391113,18,Babbitt.chapters 1-2,novelguide
1112,0.12378890388354565,27,Sons and Lovers.part 1.chapter 1,shmoop
1113,0.12283947300056289,20,Sons and Lovers.part 1.chapter 2,shmoop
1114,0.11443595005991875,19,Sons and Lovers.part 1.chapter 3,shmoop
1115,0.1359920652316243,24,Sons and Lovers.part 1.chapter 4,shmoop
1116,0.13845254976838448,22,Sons and Lovers.part 1.chapter 5,shmoop
1117,0.130874139858687,20,Sons and Lovers.part 1.chapter 6,shmoop
1118,0.1296790472174368,26,Sons and Lovers.part 2.chapter 7,shmoop
1119,0.1348487197993652,21,Sons and Lovers.part 2.chapter 8,shmoop
1120,0.14444402500974088,25,Sons and Lovers.part 2.chapter 9,shmoop
1121,0.130095461883857,22,Sons and Lovers.part 2.chapter 10,shmoop
1122,0.138322876177323,19,Sons and Lovers.part 2.chapter 11,shmoop
1123,0.15858810110647173,27,Sons and Lovers.part 2.chapter 12,shmoop
1124,0.13877889983343716,23,Sons and Lovers.part 2.chapter 13,shmoop
1125,0.14072797033046905,19,Sons and Lovers.part 2.chapter 14,shmoop
1126,0.13590647209472473,11,Sons and Lovers.part 2.chapter 15,shmoop
1127,0.13621505484575053,16,Sons and Lovers.part 1.chapter 1,sparknotes
1128,0.1487773531194103,14,Sons and Lovers.part 1.chapter 2,sparknotes
1129,0.14478366909318213,13,Sons and Lovers.part 1.chapter 3,sparknotes
1130,0.15630559522228116,19,Sons and Lovers.part 1.chapter 4,sparknotes
1131,0.17920345829476259,16,Sons and Lovers.part 1.chapter 5,sparknotes
1132,0.25616579966422887,11,Sons and Lovers.part 1.chapter 6,sparknotes
1133,0.18903910561025286,14,Sons and Lovers.part 2.chapter 7,sparknotes
1134,0.20584449776598743,11,Sons and Lovers.part 2.chapter 8,sparknotes
1135,0.20198193551050053,18,Sons and Lovers.part 2.chapter 9,sparknotes
1136,0.17605861834548692,16,Sons and Lovers.part 2.chapter 10,sparknotes
1137,0.1948014293731582,15,Sons and Lovers.part 2.chapter 11,sparknotes
1138,0.2113780023846128,18,Sons and Lovers.part 2.chapter 12,sparknotes
1139,0.17553994355537844,19,Sons and Lovers.part 2.chapter 13,sparknotes
1140,0.24857396858900335,15,Sons and Lovers.part 2.chapter 14,sparknotes
1141,0.1563643904972505,11,Sons and Lovers.part 2.chapter 15,sparknotes
1142,0.09406016531696841,4,A Tale of Two Cities.book 1.chapter 1,gradesaver
1143,0.13363980864767616,5,A Tale of Two Cities.book 1.chapter 2,gradesaver
1144,0.08275337989270223,3,A Tale of Two Cities.book 1.chapter 3,gradesaver
1145,0.12684568521674278,5,A Tale of Two Cities.book 1.chapter 4,gradesaver
1146,0.1397631794265418,10,A Tale of Two Cities.book 1.chapter 5,gradesaver
1147,0.11857263084574972,6,A Tale of Two Cities.book 1.chapter 6,gradesaver
1148,0.12535383266544226,5,A Tale of Two Cities.book 2.chapter 1,gradesaver
1149,0.11603503871074797,5,A Tale of Two Cities.book 2.chapter 2,gradesaver
1150,0.1387255634387691,12,A Tale of Two Cities.book 2.chapter 3,gradesaver
1151,0.1454830001334686,4,A Tale of Two Cities.book 2.chapter 4,gradesaver
1152,0.12353925994356008,6,A Tale of Two Cities.book 2.chapter 5,gradesaver
1153,0.1459648422487016,7,A Tale of Two Cities.book 2.chapter 6,gradesaver
1154,0.13731221089344617,7,A Tale of Two Cities.book 2.chapter 7,gradesaver
1155,0.13804897178945238,7,A Tale of Two Cities.book 2.chapter 8,gradesaver
1156,0.15362011458027236,10,A Tale of Two Cities.book 2.chapter 9,gradesaver
1157,0.13668337870747468,7,A Tale of Two Cities.book 2.chapter 10,gradesaver
1158,0.1403503060213059,5,A Tale of Two Cities.book 2.chapter 11,gradesaver
1159,0.15349460884852756,8,A Tale of Two Cities.book 2.chapter 12,gradesaver
1160,0.11296117302015646,5,A Tale of Two Cities.book 2.chapter 13,gradesaver
1161,0.15016806592604764,7,A Tale of Two Cities.book 2.chapter 14,gradesaver
1162,0.14193274627013572,10,A Tale of Two Cities.book 2.chapter 15,gradesaver
1163,0.15008057846400305,10,A Tale of Two Cities.book 2.chapter 16,gradesaver
1164,0.12242361328987196,6,A Tale of Two Cities.book 2.chapter 17,gradesaver
1165,0.12823340201977163,5,A Tale of Two Cities.book 2.chapter 18,gradesaver
1166,0.1271906625796031,4,A Tale of Two Cities.book 2.chapter 19,gradesaver
1167,0.2374848572828115,3,A Tale of Two Cities.book 2.chapter 20,gradesaver
1168,0.14235760360421468,12,A Tale of Two Cities.book 2.chapter 21,gradesaver
1169,0.13034447585624548,5,A Tale of Two Cities.book 2.chapter 22,gradesaver
1170,0.12323873921837884,10,A Tale of Two Cities.book 2.chapter 23,gradesaver
1171,0.1380118798954471,7,A Tale of Two Cities.book 2.chapter 24,gradesaver
1172,0.170061543393186,9,A Tale of Two Cities.book 3.chapter 1,gradesaver
1173,0.12494121876145066,6,A Tale of Two Cities.book 3.chapter 2,gradesaver
1174,0.15287588692385837,7,A Tale of Two Cities.book 3.chapter 3,gradesaver
1175,0.10021637354379398,7,A Tale of Two Cities.book 3.chapter 4,gradesaver
1176,0.10758121614992606,6,A Tale of Two Cities.book 3.chapter 5,gradesaver
1177,0.11728579705971738,7,A Tale of Two Cities.book 3.chapter 6,gradesaver
1178,0.09418818927236129,5,A Tale of Two Cities.book 3.chapter 7,gradesaver
1179,0.0918328770999213,9,A Tale of Two Cities.book 1.chapter 1,shmoop
1180,0.11085655470629269,8,A Tale of Two Cities.book 1.chapter 2,shmoop
1181,0.08024555332131061,3,A Tale of Two Cities.book 1.chapter 3,shmoop
1182,0.11103695273918797,9,A Tale of Two Cities.book 1.chapter 4,shmoop
1183,0.1268681483029277,20,A Tale of Two Cities.book 1.chapter 5,shmoop
1184,0.11296957618653662,21,A Tale of Two Cities.book 1.chapter 6,shmoop
1185,0.10932164796868721,10,A Tale of Two Cities.book 2.chapter 1,shmoop
1186,0.11079892325025346,15,A Tale of Two Cities.book 2.chapter 2,shmoop
1187,0.1207357885303881,27,A Tale of Two Cities.book 2.chapter 3,shmoop
1188,0.12112541618698111,14,A Tale of Two Cities.book 2.chapter 4,shmoop
1189,0.10855877369034292,13,A Tale of Two Cities.book 2.chapter 5,shmoop
1190,0.120646449777514,18,A Tale of Two Cities.book 2.chapter 6,shmoop
1191,0.11938512840453035,23,A Tale of Two Cities.book 2.chapter 7,shmoop
1192,0.10612218845250411,10,A Tale of Two Cities.book 2.chapter 8,shmoop
1193,0.1332194471687079,16,A Tale of Two Cities.book 2.chapter 9,shmoop
1194,0.12632278454152537,13,A Tale of Two Cities.book 2.chapter 10,shmoop
1195,0.12954232634525784,9,A Tale of Two Cities.book 2.chapter 11,shmoop
1196,0.12752451039016988,10,A Tale of Two Cities.book 2.chapter 12,shmoop
1197,0.10651951246071414,11,A Tale of Two Cities.book 2.chapter 13,shmoop
1198,0.12081632536036968,18,A Tale of Two Cities.book 2.chapter 14,shmoop
1199,0.13530789114771535,17,A Tale of Two Cities.book 2.chapter 15,shmoop
1200,0.14446205356722147,23,A Tale of Two Cities.book 2.chapter 16,shmoop
1201,0.12190568476464224,11,A Tale of Two Cities.book 2.chapter 17,shmoop
1202,0.12042473876031817,17,A Tale of Two Cities.book 2.chapter 18,shmoop
1203,0.10578631768178745,9,A Tale of Two Cities.book 2.chapter 19,shmoop
1204,0.1353257547711113,9,A Tale of Two Cities.book 2.chapter 20,shmoop
1205,0.1206939308478961,24,A Tale of Two Cities.book 2.chapter 21,shmoop
1206,0.11071639534964108,10,A Tale of Two Cities.book 2.chapter 22,shmoop
1207,0.12856519458182683,24,A Tale of Two Cities.book 2.chapter 23,shmoop
1208,0.11145688040337054,21,A Tale of Two Cities.book 2.chapter 24,shmoop
1209,0.13546851445709543,20,A Tale of Two Cities.book 3.chapter 1,shmoop
1210,0.11219038301912518,14,A Tale of Two Cities.book 3.chapter 2,shmoop
1211,0.13884668831762018,16,A Tale of Two Cities.book 3.chapter 3,shmoop
1212,0.09864779517198143,14,A Tale of Two Cities.book 3.chapter 4,shmoop
1213,0.11105865378687836,13,A Tale of Two Cities.book 3.chapter 5,shmoop
1214,0.11177805715672581,13,A Tale of Two Cities.book 3.chapter 6,shmoop
1215,0.09992878659293039,9,A Tale of Two Cities.book 3.chapter 7,shmoop
1216,0.1274271431284858,11,A Tale of Two Cities.book 3.chapter 8,shmoop
1217,0.1560119352119408,17,A Tale of Two Cities.book 3.chapter 9,shmoop
1218,0.1423665162440336,23,A Tale of Two Cities.book 3.chapter 10,shmoop
1219,0.13288173732034908,14,A Tale of Two Cities.book 3.chapter 12,shmoop
1220,0.13200185643242418,20,A Tale of Two Cities.book 3.chapter 13,shmoop
1221,0.13632979676783955,17,A Tale of Two Cities.book 3.chapter 14,shmoop
1222,0.11873351083501493,10,A Tale of Two Cities.book 3.chapter 15,shmoop
1223,0.093993603359136,6,A Tale of Two Cities.book 1.chapter 1,cliffnotes
1224,0.127675300225069,6,A Tale of Two Cities.book 1.chapter 2,cliffnotes
1225,0.08014425842744115,3,A Tale of Two Cities.book 1.chapter 3,cliffnotes
1226,0.12965960396529724,7,A Tale of Two Cities.book 1.chapter 4,cliffnotes
1227,0.13787855539112145,8,A Tale of Two Cities.book 1.chapter 5,cliffnotes
1228,0.14748988924786186,7,A Tale of Two Cities.book 1.chapter 6,cliffnotes
1229,0.11935852285021693,5,A Tale of Two Cities.book 2.chapter 1,cliffnotes
1230,0.12502537236484926,4,A Tale of Two Cities.book 2.chapter 2,cliffnotes
1231,0.14491249175460102,5,A Tale of Two Cities.book 2.chapter 3,cliffnotes
1232,0.13947878458323754,8,A Tale of Two Cities.book 2.chapter 4,cliffnotes
1233,0.1112202639074865,4,A Tale of Two Cities.book 2.chapter 5,cliffnotes
1234,0.12226704800062896,6,A Tale of Two Cities.book 2.chapter 6,cliffnotes
1235,0.14402109925796724,6,A Tale of Two Cities.book 2.chapter 7,cliffnotes
1236,0.11858113500662973,5,A Tale of Two Cities.book 2.chapter 8,cliffnotes
1237,0.126905332885751,6,A Tale of Two Cities.book 2.chapter 9,cliffnotes
1238,0.14167210899142493,6,A Tale of Two Cities.book 2.chapter 10,cliffnotes
1239,0.12224969005954989,3,A Tale of Two Cities.book 2.chapter 11,cliffnotes
1240,0.11398135359140045,4,A Tale of Two Cities.book 2.chapter 12,cliffnotes
1241,0.12119792918558914,4,A Tale of Two Cities.book 2.chapter 13,cliffnotes
1242,0.1229462537082897,10,A Tale of Two Cities.book 2.chapter 14,cliffnotes
1243,0.12484956646741255,6,A Tale of Two Cities.book 2.chapter 15,cliffnotes
1244,0.16277079412163514,9,A Tale of Two Cities.book 2.chapter 16,cliffnotes
1245,0.16227287565232368,4,A Tale of Two Cities.book 2.chapter 17,cliffnotes
1246,0.1411963675097226,7,A Tale of Two Cities.book 2.chapter 18,cliffnotes
1247,0.12089501012642326,3,A Tale of Two Cities.book 2.chapter 19,cliffnotes
1248,0.20511918074522534,5,A Tale of Two Cities.book 2.chapter 20,cliffnotes
1249,0.12573225692401926,7,A Tale of Two Cities.book 2.chapter 21,cliffnotes
1250,0.12441010378569164,5,A Tale of Two Cities.book 2.chapter 22,cliffnotes
1251,0.14316824026142105,3,A Tale of Two Cities.book 2.chapter 23,cliffnotes
1252,0.10916481134478641,8,A Tale of Two Cities.book 2.chapter 24,cliffnotes
1253,0.19435350559052492,8,A Tale of Two Cities.book 3.chapter 1,cliffnotes
1254,0.10831004152514756,4,A Tale of Two Cities.book 3.chapter 2,cliffnotes
1255,0.15007313433242866,7,A Tale of Two Cities.book 3.chapter 3,cliffnotes
1256,0.09721904929013346,5,A Tale of Two Cities.book 3.chapter 4,cliffnotes
1257,0.12321065684450486,3,A Tale of Two Cities.book 3.chapter 5,cliffnotes
