,rouge-2n,number of Unique sentences,chapter-title,source
1128,0.08431339878849903,14,Sons and Lovers.part 1.chapter 2,sparknotes
1129,0.08558184681446628,15,Sons and Lovers.part 1.chapter 3,sparknotes
1130,0.059795648705036765,20,Sons and Lovers.part 1.chapter 4,sparknotes
1131,0.1032510512027759,19,Sons and Lovers.part 1.chapter 5,sparknotes
1132,0.11217883844424707,17,Sons and Lovers.part 1.chapter 6,sparknotes
1133,0.08925957985696048,20,Sons and Lovers.part 2.chapter 7,sparknotes
1134,0.12147383726854766,18,Sons and Lovers.part 2.chapter 8,sparknotes
1135,0.093632993845784,21,Sons and Lovers.part 2.chapter 9,sparknotes
1136,0.08585005512733969,16,Sons and Lovers.part 2.chapter 10,sparknotes
1137,0.10386630201371805,19,Sons and Lovers.part 2.chapter 11,sparknotes
1138,0.10746278191130856,27,Sons and Lovers.part 2.chapter 12,sparknotes
1139,0.11820012839881108,20,Sons and Lovers.part 2.chapter 13,sparknotes
1140,0.1296816784856921,16,Sons and Lovers.part 2.chapter 14,sparknotes
1141,0.09878989554922021,11,Sons and Lovers.part 2.chapter 15,sparknotes
1142,0.04607214460222592,2,A Tale of Two Cities.book 1.chapter 1,gradesaver
1143,0.07919946314717138,6,A Tale of Two Cities.book 1.chapter 2,gradesaver
1144,0.06040323629373672,3,A Tale of Two Cities.book 1.chapter 3,gradesaver
1145,0.07193160449883693,4,A Tale of Two Cities.book 1.chapter 4,gradesaver
1146,0.06003673757381386,8,A Tale of Two Cities.book 1.chapter 5,gradesaver
1147,0.10752201085415773,5,A Tale of Two Cities.book 1.chapter 6,gradesaver
1148,0.03904847146933268,5,A Tale of Two Cities.book 2.chapter 1,gradesaver
1149,0.046715516243553884,5,A Tale of Two Cities.book 2.chapter 2,gradesaver
1150,0.08793319035514705,11,A Tale of Two Cities.book 2.chapter 3,gradesaver
1151,0.07270269855862208,3,A Tale of Two Cities.book 2.chapter 4,gradesaver
1152,0.027082489331673287,4,A Tale of Two Cities.book 2.chapter 5,gradesaver
1153,0.08392364208502942,8,A Tale of Two Cities.book 2.chapter 6,gradesaver
1154,0.060774940524692095,8,A Tale of Two Cities.book 2.chapter 7,gradesaver
1155,0.10198852217958448,5,A Tale of Two Cities.book 2.chapter 8,gradesaver
1156,0.07738962540956786,8,A Tale of Two Cities.book 2.chapter 9,gradesaver
1157,0.08891095523275408,6,A Tale of Two Cities.book 2.chapter 10,gradesaver
1158,0.09170884362783799,3,A Tale of Two Cities.book 2.chapter 11,gradesaver
1159,0.05978052664949863,6,A Tale of Two Cities.book 2.chapter 12,gradesaver
1160,0.08667690577265467,4,A Tale of Two Cities.book 2.chapter 13,gradesaver
1161,0.12875011961875407,7,A Tale of Two Cities.book 2.chapter 14,gradesaver
1162,0.08422749920241361,13,A Tale of Two Cities.book 2.chapter 15,gradesaver
1163,0.08136658408074277,10,A Tale of Two Cities.book 2.chapter 16,gradesaver
1164,0.05613571647839067,5,A Tale of Two Cities.book 2.chapter 17,gradesaver
1165,0.08124898038577041,4,A Tale of Two Cities.book 2.chapter 18,gradesaver
1166,0.1287781522537215,5,A Tale of Two Cities.book 2.chapter 19,gradesaver
1167,0.09989618958924078,3,A Tale of Two Cities.book 2.chapter 20,gradesaver
1168,0.0759717784162417,7,A Tale of Two Cities.book 2.chapter 21,gradesaver
1169,0.10332155665161732,3,A Tale of Two Cities.book 2.chapter 22,gradesaver
1170,0.048639660394647274,7,A Tale of Two Cities.book 2.chapter 23,gradesaver
1171,0.09842152098953569,11,A Tale of Two Cities.book 2.chapter 24,gradesaver
1172,0.07217581974714204,6,A Tale of Two Cities.book 3.chapter 1,gradesaver
1173,0.1030145253280397,8,A Tale of Two Cities.book 3.chapter 2,gradesaver
1174,0.10336794866281922,7,A Tale of Two Cities.book 3.chapter 3,gradesaver
1175,0.06658937351017327,5,A Tale of Two Cities.book 3.chapter 4,gradesaver
1176,0.0749479248921723,9,A Tale of Two Cities.book 3.chapter 5,gradesaver
1177,0.04636755862683719,7,A Tale of Two Cities.book 3.chapter 6,gradesaver
1178,0.08158956806156323,4,A Tale of Two Cities.book 3.chapter 7,gradesaver
1179,0.020245184463820634,4,A Tale of Two Cities.book 1.chapter 1,shmoop
1180,0.03814513573465263,7,A Tale of Two Cities.book 1.chapter 2,shmoop
1181,0.019723755772420797,3,A Tale of Two Cities.book 1.chapter 3,shmoop
1182,0.03596218961602409,6,A Tale of Two Cities.book 1.chapter 4,shmoop
1183,0.030041080680316207,15,A Tale of Two Cities.book 1.chapter 5,shmoop
1184,0.04291940563410455,12,A Tale of Two Cities.book 1.chapter 6,shmoop
1185,0.024294980022277493,6,A Tale of Two Cities.book 2.chapter 1,shmoop
1186,0.026366785152093373,10,A Tale of Two Cities.book 2.chapter 2,shmoop
1187,0.03594064799188637,21,A Tale of Two Cities.book 2.chapter 3,shmoop
1188,0.017714285781722294,6,A Tale of Two Cities.book 2.chapter 4,shmoop
1189,0.010297473283584109,8,A Tale of Two Cities.book 2.chapter 5,shmoop
1190,0.03497586845537464,13,A Tale of Two Cities.book 2.chapter 6,shmoop
1191,0.033090484345267734,15,A Tale of Two Cities.book 2.chapter 7,shmoop
1192,0.040681213313305986,8,A Tale of Two Cities.book 2.chapter 8,shmoop
1193,0.05431171439745858,10,A Tale of Two Cities.book 2.chapter 9,shmoop
1194,0.025075274965435254,12,A Tale of Two Cities.book 2.chapter 10,shmoop
1195,0.018334611907543704,5,A Tale of Two Cities.book 2.chapter 11,shmoop
1196,0.04140793623534797,4,A Tale of Two Cities.book 2.chapter 12,shmoop
1197,0.02052483270135655,7,A Tale of Two Cities.book 2.chapter 13,shmoop
1198,0.04106689117157791,15,A Tale of Two Cities.book 2.chapter 14,shmoop
1199,0.05838842106842987,12,A Tale of Two Cities.book 2.chapter 15,shmoop
1200,0.04052910295231406,18,A Tale of Two Cities.book 2.chapter 16,shmoop
1201,0.030645846829017415,7,A Tale of Two Cities.book 2.chapter 17,shmoop
1202,0.05366067205061947,11,A Tale of Two Cities.book 2.chapter 18,shmoop
1203,0.052829271051031204,6,A Tale of Two Cities.book 2.chapter 19,shmoop
1204,0.03012130555190185,4,A Tale of Two Cities.book 2.chapter 20,shmoop
1205,0.03287429281974582,12,A Tale of Two Cities.book 2.chapter 21,shmoop
1206,0.05045075835246292,8,A Tale of Two Cities.book 2.chapter 22,shmoop
1207,0.035595317298381494,14,A Tale of Two Cities.book 2.chapter 23,shmoop
1208,0.044786507320430824,12,A Tale of Two Cities.book 2.chapter 24,shmoop
1209,0.02688341054808226,14,A Tale of Two Cities.book 3.chapter 1,shmoop
1210,0.06076002105084159,9,A Tale of Two Cities.book 3.chapter 2,shmoop
1211,0.04741197509328814,11,A Tale of Two Cities.book 3.chapter 3,shmoop
1212,0.030951809292054055,6,A Tale of Two Cities.book 3.chapter 4,shmoop
1213,0.023018432159209713,9,A Tale of Two Cities.book 3.chapter 5,shmoop
1214,0.021803644096778874,8,A Tale of Two Cities.book 3.chapter 6,shmoop
1215,0.029250039233709002,5,A Tale of Two Cities.book 3.chapter 7,shmoop
1216,0.02903998440466095,6,A Tale of Two Cities.book 3.chapter 8,shmoop
1217,0.0391816171015016,12,A Tale of Two Cities.book 3.chapter 9,shmoop
1218,0.03701439487257262,17,A Tale of Two Cities.book 3.chapter 10,shmoop
1219,0.0373813061029452,12,A Tale of Two Cities.book 3.chapter 12,shmoop
1220,0.045164352536363236,12,A Tale of Two Cities.book 3.chapter 13,shmoop
1221,0.057195104050857606,14,A Tale of Two Cities.book 3.chapter 14,shmoop
1222,0.039030930665581234,6,A Tale of Two Cities.book 3.chapter 15,shmoop
1223,0.06425212162986371,3,A Tale of Two Cities.book 1.chapter 1,cliffnotes
1224,0.10134433851902289,5,A Tale of Two Cities.book 1.chapter 2,cliffnotes
1225,0.05657443446399502,1,A Tale of Two Cities.book 1.chapter 3,cliffnotes
1226,0.11583005317414763,6,A Tale of Two Cities.book 1.chapter 4,cliffnotes
1227,0.11281978108794813,8,A Tale of Two Cities.book 1.chapter 5,cliffnotes
1228,0.11926740951525043,4,A Tale of Two Cities.book 1.chapter 6,cliffnotes
1229,0.05331092190352922,4,A Tale of Two Cities.book 2.chapter 1,cliffnotes
1230,0.07725056028999748,5,A Tale of Two Cities.book 2.chapter 2,cliffnotes
1231,0.06624005821459522,6,A Tale of Two Cities.book 2.chapter 3,cliffnotes
1232,0.0787297609539727,5,A Tale of Two Cities.book 2.chapter 4,cliffnotes
1233,0.048450654080438145,6,A Tale of Two Cities.book 2.chapter 5,cliffnotes
1234,0.08300791135359327,5,A Tale of Two Cities.book 2.chapter 6,cliffnotes
1235,0.10219299898316907,4,A Tale of Two Cities.book 2.chapter 7,cliffnotes
1236,0.11414833032876233,4,A Tale of Two Cities.book 2.chapter 8,cliffnotes
1237,0.11488467418346837,4,A Tale of Two Cities.book 2.chapter 9,cliffnotes
1238,0.10730450207257407,6,A Tale of Two Cities.book 2.chapter 10,cliffnotes
1239,0.08852606269614613,2,A Tale of Two Cities.book 2.chapter 11,cliffnotes
