,rouge-l,number of Unique sentences,chapter-title,source
233,0.19000016316256277,12,Adam Bede.book 2.chapter 20,gradesaver
234,0.18324667079931103,9,Adam Bede.book 2.chapter 21,gradesaver
235,0.188736066514363,8,Adam Bede.book 3.chapter 22,gradesaver
236,0.18621938393748053,4,Adam Bede.book 3.chapter 23,gradesaver
237,0.16466897909968034,9,Adam Bede.book 3.chapter 24,gradesaver
238,0.15634712087409766,7,Adam Bede.book 3.chapter 25,gradesaver
239,0.19901370321847614,12,Adam Bede.book 3.chapter 26,gradesaver
240,0.19585331860309863,12,Adam Bede.book 4.chapter 27,gradesaver
241,0.18682416368474872,6,Adam Bede.book 4.chapter 28,gradesaver
242,0.18602857518126714,8,Adam Bede.book 4.chapter 29,gradesaver
243,0.22132066896736236,11,Adam Bede.book 4.chapter 30,gradesaver
244,0.1968702343433517,7,Adam Bede.book 4.chapter 31,gradesaver
245,0.16936796051422906,7,Adam Bede.book 4.chapter 32,gradesaver
246,0.16602463358791206,8,Adam Bede.book 4.chapter 33,gradesaver
247,0.18953766699565974,7,Adam Bede.book 4.chapter 34,gradesaver
248,0.1723974563919718,8,Adam Bede.book 4.chapter 35,gradesaver
249,0.20731619195071582,8,Adam Bede.book 5.chapter 36,gradesaver
250,0.21004108986846667,11,Adam Bede.book 5.chapter 37,gradesaver
251,0.21430613277751778,16,Adam Bede.book 5.chapter 38,gradesaver
252,0.20570564412273776,8,Adam Bede.book 5.chapter 39,gradesaver
253,0.21836767907444846,16,Adam Bede.book 5.chapter 40,gradesaver
254,0.20516548740895835,6,Adam Bede.book 5.chapter 41,gradesaver
255,0.18097878296173042,5,Adam Bede.book 5.chapter 42,gradesaver
256,0.20727537600632498,14,Adam Bede.book 5.chapter 43,gradesaver
257,0.2081853589739389,8,Adam Bede.book 5.chapter 44,gradesaver
258,0.19250883945798614,12,Adam Bede.book 5.chapter 45,gradesaver
259,0.21922691789887114,3,Adam Bede.book 5.chapter 47,gradesaver
260,0.1929617627794131,11,Adam Bede.book 5.chapter 48,gradesaver
261,0.23640578932212475,8,Adam Bede.book 6.chapter 49,gradesaver
262,0.19142243871230347,7,Adam Bede.book 6.chapter 50,gradesaver
263,0.20867723216859768,8,Adam Bede.book 6.chapter 51,gradesaver
264,0.21138220358063756,8,Adam Bede.book 6.chapter 52,gradesaver
265,0.16165731366969865,7,Adam Bede.book 6.chapter 53,gradesaver
266,0.2186962912301662,5,Adam Bede.book 6.chapter 54,gradesaver
267,0.1788663590567274,7,Adam Bede.book 6.chapter 55,gradesaver
268,0.12508160523245207,9,Adam Bede.book 1.chapter 1,shmoop
269,0.14891979590794588,10,Adam Bede.book 1.chapter 2,shmoop
270,0.13328232446742483,9,Adam Bede.book 1.chapter 3,shmoop
271,0.1404253932902335,14,Adam Bede.book 1.chapter 4,shmoop
272,0.13768711975016865,11,Adam Bede.book 1.chapter 5,shmoop
273,0.12058021766837405,8,Adam Bede.book 1.chapter 6,shmoop
274,0.13229973091372457,7,Adam Bede.book 1.chapter 7,shmoop
275,0.11770514406293005,9,Adam Bede.book 1.chapter 8,shmoop
276,0.09938238605428824,11,Adam Bede.book 1.chapter 9,shmoop
277,0.14392263745497139,10,Adam Bede.book 1.chapter 10,shmoop
278,0.11047914814820253,13,Adam Bede.book 1.chapter 11,shmoop
279,0.11581141133182732,10,Adam Bede.book 1.chapter 12,shmoop
280,0.1243398828937638,9,Adam Bede.book 1.chapter 13,shmoop
281,0.1568678573255454,9,Adam Bede.book 1.chapter 14,shmoop
282,0.17459144508673607,14,Adam Bede.book 1.chapter 15,shmoop
283,0.12293337309365861,12,Adam Bede.book 1.chapter 16,shmoop
284,0.09865572610552975,12,Adam Bede.book 2.chapter 17,shmoop
285,0.1437376358874394,13,Adam Bede.book 2.chapter 18,shmoop
286,0.12621791546628236,8,Adam Bede.book 2.chapter 19,shmoop
287,0.14977888564557104,14,Adam Bede.book 2.chapter 20,shmoop
288,0.13804185936437866,10,Adam Bede.book 2.chapter 21,shmoop
289,0.12920593423886514,9,Adam Bede.book 3.chapter 22,shmoop
290,0.14917130366597822,7,Adam Bede.book 3.chapter 23,shmoop
291,0.1175666146166019,7,Adam Bede.book 3.chapter 24,shmoop
292,0.13184011748723803,8,Adam Bede.book 3.chapter 25,shmoop
293,0.16608752100518434,10,Adam Bede.book 3.chapter 26,shmoop
294,0.15851132729561027,14,Adam Bede.book 4.chapter 27,shmoop
295,0.13713613323948645,9,Adam Bede.book 4.chapter 28,shmoop
296,0.17007647299164494,7,Adam Bede.book 4.chapter 29,shmoop
297,0.14177474126202336,13,Adam Bede.book 4.chapter 30,shmoop
298,0.1206146917409755,8,Adam Bede.book 4.chapter 31,shmoop
299,0.11886077666377531,5,Adam Bede.book 4.chapter 32,shmoop
300,0.12833683054263637,10,Adam Bede.book 4.chapter 33,shmoop
301,0.13382896724959623,12,Adam Bede.book 4.chapter 34,shmoop
302,0.1286499070424098,13,Adam Bede.book 4.chapter 35,shmoop
303,0.16495990188430368,10,Adam Bede.book 5.chapter 36,shmoop
304,0.15454797377880533,14,Adam Bede.book 5.chapter 37,shmoop
305,0.16674929861316212,16,Adam Bede.book 5.chapter 38,shmoop
306,0.16169126606504414,11,Adam Bede.book 5.chapter 39,shmoop
307,0.12898716986634307,17,Adam Bede.book 5.chapter 40,shmoop
308,0.13284543428582749,12,Adam Bede.book 5.chapter 41,shmoop
309,0.10870892443763962,12,Adam Bede.book 5.chapter 42,shmoop
310,0.13896921785846084,14,Adam Bede.book 5.chapter 43,shmoop
311,0.13754755040709257,8,Adam Bede.book 5.chapter 44,shmoop
312,0.15358538981131958,13,Adam Bede.book 5.chapter 45,shmoop
313,0.16474954274051012,15,Adam Bede.book 5.chapter 46,shmoop
314,0.13087442272234387,5,Adam Bede.book 5.chapter 47,shmoop
315,0.13983074989670471,13,Adam Bede.book 5.chapter 48,shmoop
316,0.1303818148813477,10,Adam Bede.book 6.chapter 49,shmoop
317,0.16161684341445928,14,Adam Bede.book 6.chapter 50,shmoop
318,0.1405718660141979,13,Adam Bede.book 6.chapter 51,shmoop
319,0.13000865141998866,11,Adam Bede.book 6.chapter 52,shmoop
320,0.12907860450574998,8,Adam Bede.book 6.chapter 53,shmoop
321,0.1241232745362653,10,Adam Bede.book 6.chapter 54,shmoop
322,0.1254529823761464,7,Adam Bede.book 6.chapter 55,shmoop
323,0.11280838091043595,7,Adam Bede.epilogue.chapter 56,shmoop
324,0.1724976105789881,8,Adam Bede.book 1.chapter 1,cliffnotes
325,0.19087733709945093,5,Adam Bede.book 1.chapter 2,cliffnotes
326,0.18494417006081323,4,Adam Bede.book 1.chapter 3,cliffnotes
327,0.2240328491571723,10,Adam Bede.book 1.chapter 4,cliffnotes
328,0.24139039569706822,6,Adam Bede.book 1.chapter 5,cliffnotes
329,0.19751216932742738,5,Adam Bede.book 1.chapter 10,cliffnotes
330,0.18084643810424414,8,Adam Bede.book 1.chapter 11,cliffnotes
331,0.18340219037951383,8,Adam Bede.book 1.chapter 16,cliffnotes
332,0.1650521984380402,4,Adam Bede.book 2.chapter 17,cliffnotes
333,0.2155836872932426,10,Adam Bede.book 2.chapter 18,cliffnotes
334,0.18491394036236422,4,Adam Bede.book 2.chapter 19,cliffnotes
335,0.21750362469322232,9,Adam Bede.book 2.chapter 20,cliffnotes
336,0.21542377245310568,5,Adam Bede.book 2.chapter 21,cliffnotes
337,0.20109136106018458,3,Adam Bede.book 4.chapter 29,cliffnotes
338,0.19201624627574604,3,Adam Bede.book 4.chapter 32,cliffnotes
339,0.17693475933201736,5,Adam Bede.book 4.chapter 35,cliffnotes
